iter,mean_reward,mean_terminal,std_terminal,mean_step_reward,mean_terminal_penalty,mean_terminal_center,avg_turnover,outside_frac,center_dist,mean_halfwidth,mean_width_scale,center_resid_l2,width_anchor_l2,actor_loss,critic_loss,loss
215,-0.17344283159432408,1.0911771600738327,0.2401150269561459,-0.0006882652047393812,0.0694976366597469,,0.182574955639517,0.8208085317460317,0.24864507954712256,0.06201050469662465,0.9761597237647444,0.1433864040010155,0.003113113707954058,-0.008147378298327821,0.002013519948288429,1.3512216803206654
216,-0.13715076604372042,1.1144942031299092,0.2509083513309661,-0.0005442490716020651,0.07026624206601276,,0.18392682370437408,0.8354414682539684,0.23618620308534055,0.05942601233375654,0.9732475131460928,0.13176565055018835,0.0032973139193480036,-0.01753979333512662,0.0020547023886296105,1.2293083750200149
217,-0.18345236478345772,1.0766944284214377,0.2624088336484623,-0.0007279855745375306,0.08406265995906229,,0.1746371449482784,0.8275049603174602,0.23640462586670244,0.05932868081977587,0.9760026027008419,0.12983189014385726,0.0031301077326418253,-0.015440944853748265,0.0019409417820585265,1.2053727834461527
218,-0.19857412750149744,1.070259723846433,0.284723618458138,-0.0007879925694503866,0.09790007816429905,,0.23029577603666732,0.8462301587301588,0.25359565525769157,0.05945112992121307,0.9712703123083959,0.1454449257713254,0.003610688294247294,-0.009026121725683553,0.0021253361854285825,1.3516836917872093
219,-0.22917014801677862,1.0512671606932402,0.2802714395054247,-0.0009094053492729312,0.1006735372906933,,0.1963393811765734,0.8157242063492063,0.2455676786980582,0.06183823734545224,0.9750201766042319,0.1382880644855794,0.003299876294369347,0.02860173795133857,0.002383809078583196,1.3144048531646335
220,-0.18051289383681338,1.0849637358419528,0.3228982295449575,-0.0007163210072889419,0.11749660871470809,,0.21903667892960513,0.8582589285714286,0.23694066142021397,0.05514016773952188,0.9688126272758731,0.12979440543178944,0.003834002723778349,0.0119659257241819,0.0025573001472621723,1.2191407299438197
221,-0.23710063464586706,1.0436640546906855,0.27807640177800286,-0.0009408755343089962,0.10176741302155826,,0.24318089565641235,0.8418898809523809,0.2653038856672642,0.06169918837762284,0.97411082369612,0.14998596377369777,0.003453788605349822,-0.0407646288588443,0.002298147027650157,1.3369099289832347
222,-0.041225414882266026,1.1666552753422899,0.2284048659943635,-0.00016359291619946835,0.05328065347240163,,0.17896058965776462,0.855530753968254,0.22289502453732352,0.0530568435534197,0.967435744304374,0.12448125865184242,0.003704136790145655,-0.018580428379981435,0.0016549090996343073,1.1263365964914926
223,-0.1433436637216725,1.0992928384192555,0.27697382555215816,-0.0005688240623875893,0.0868564324346475,,0.16857961619539114,0.8587549603174603,0.21292996864191868,0.05521470109334661,0.972303024963362,0.11097388578340343,0.0034367089645445394,-0.010793580715749233,0.001992091467618839,1.0059751120015368
224,-0.14260685008246277,1.1133652273865282,0.2961041989625995,-0.0005659001987399317,0.09518328046907065,,0.19248953091308418,0.855406746031746,0.2275971856163942,0.0566382831612466,0.9714220066622312,0.12136573784974447,0.003482832254913385,-0.019386608437825123,0.001949023986283114,1.0834938500677327
225,-0.14278445710614313,1.112945552606265,0.2892851271770548,-0.000566604988516441,0.09126436161687332,,0.20422966340585152,0.8474702380952381,0.2386313589158866,0.05643651814316002,0.972077897977026,0.1324802811804131,0.0034746687294320983,0.01306579092814552,0.0023017245389713634,1.2070605863406785
226,-0.20707350011543052,1.061609317503869,0.2639008049477452,-0.0008217202385532957,0.08879561585381278,,0.1939273307941825,0.8229166666666667,0.2513618794835801,0.06035652383442423,0.9740991792112588,0.14737508775275676,0.0033234239644614485,0.037620252580552814,0.00215236372915028,1.3530110565760631
227,-0.0680258142210627,1.1421708954615273,0.21923013181407391,-0.0002699437072264393,0.05140605602693784,,0.1974416405041948,0.8585069444444444,0.22706372890363108,0.054636659822530124,0.9687906337971603,0.12308750813369913,0.003621858968216827,-0.03470155711847988,0.0019676947205572257,1.0655557843035124
228,-0.06852135603591131,1.143086273565962,0.21339223849739974,-0.0002719101429996481,0.048775419707539645,,0.17750111275760425,0.8528025793650794,0.22520591834412962,0.055916484207729676,0.9702105416961142,0.12661176801022556,0.003532379740087835,-0.01688490327470369,0.001896205649857109,1.1065398493578327
229,-0.19130242824951943,1.0727163566416138,0.274210000513922,-0.0007591366200377756,0.0913922502484299,,0.1919528893385552,0.8359375,0.23719019906477992,0.05982405253305484,0.9757486648425299,0.13073378031225158,0.0032850693509710793,-0.013018349642932654,0.0019241707134205145,1.1370412321828547
230,-0.28630433168056546,1.0144743437804156,0.32087622981299296,-0.0011361283003197041,0.13738132397470806,,0.20700676841507942,0.8412698412698412,0.23782089741828777,0.05876884897937755,0.9749078925683339,0.12479105032939204,0.0034466589581088835,-0.003864863511647517,0.002655349995317432,1.0907194338718993
231,0.0052966010807357425,1.2009931663735514,0.2265951386076859,2.101825825688778e-05,0.05134634322008195,,0.18012783375894803,0.8665674603174602,0.21490853957595174,0.050755350239276034,0.966887525881545,0.11459388434584943,0.00390760284114324,0.009391538548059335,0.0017440144538997835,1.0148372668951104
232,-0.18700817544627427,1.0626920793197603,0.2623965461183492,-0.0007420959343106121,0.08770541249637001,,0.1963746409507153,0.8516865079365079,0.231696328452199,0.05746106864548127,0.9714712112714756,0.12506762455225515,0.0034840795955454933,-0.017656937347115462,0.0018361129694618183,1.0663307648499085
233,-0.19370032997281744,1.0694372199815902,0.25695523950130383,-0.000768652103066736,0.08307263463330809,,0.19161060324381143,0.8315972222222222,0.24680892460240775,0.059738798528042016,0.9755216978215708,0.14021443385524607,0.0032860674128694237,-0.002735502325299291,0.002122541305516512,1.1997896867788083
234,-0.1881057573151468,1.0821521535569296,0.2840843667673814,-0.0007464514179172492,0.0945920423528936,,0.21714297428154286,0.8328373015873016,0.25190640859594193,0.06093141182168505,0.9722256386344175,0.1430039503263604,0.003604733694076578,0.013663329123496585,0.0022994344468368604,1.2348997752494082
235,-0.22540760405877794,1.0426706613577836,0.24006292886456024,-0.0008944746192808648,0.08238273061262807,,0.17773974012737742,0.8353174603174603,0.24310236531314322,0.060667911940420295,0.9767565183344756,0.13609151635903927,0.0031030821180412027,0.01306041934266587,0.002065427978222618,1.1656823206529816
236,-0.23034512819781847,1.0508001250740096,0.2530079112809048,-0.0009140679690389623,0.08627360584865743,,0.2077944466791768,0.8213045634920635,0.26425918134805104,0.06452170445406058,0.976976078381566,0.15415447962168655,0.0032686474393035345,-0.006956453849246346,0.0021447618402715665,1.2882190844256198
237,-0.17496145704564706,1.0894124604139237,0.2826131456854393,-0.0006942914962128851,0.09209979402592132,,0.21339280773513114,0.8563988095238095,0.2477961571333296,0.05842599055955711,0.9704578321943104,0.1434565134105072,0.0035836272025246635,-0.00012519148236392157,0.002121222424802586,1.2025459961646219
238,-0.18612494939236515,1.0728191034331784,0.2717068378441182,-0.000738591069017322,0.08999958618279054,,0.19448408717563503,0.8490823412698412,0.24007193165967966,0.05730225022310258,0.9734731013374922,0.13279515247855023,0.003403043589418049,0.003996601156379196,0.0020913600140025,1.111480519172685
239,-0.2782585422004432,1.019610256981152,0.2684588219487314,-0.001104200564287473,0.10461059846850666,,0.20134102432272594,0.8363095238095238,0.25259021332422804,0.06220305375123712,0.9755941830578837,0.14666700704612134,0.0031252452461141985,0.007263415893120651,0.0020624562122031147,1.2173544470161364
240,-0.1365707085804469,1.109587430712652,0.2716914483209705,-0.0005419472562716147,0.08199067577588605,,0.18137615113456101,0.8482142857142857,0.2257141810699921,0.05604721026980957,0.9711453246839559,0.12506610748520028,0.003568947371232904,-0.017143104147018987,0.0020326973165437994,1.0161858991332615
241,-0.12149283949972288,1.1196277836435529,0.24658558505225806,-0.0004821144424592176,0.06726414391761193,,0.1772308712040871,0.8396577380952381,0.23216495104454365,0.05738850395607703,0.97217773377375,0.13031251282481707,0.0033383185643092493,0.023409197780315142,0.0017363393008540124,1.0900330621200325
242,-0.11215694182747143,1.1181272924904213,0.2510098165867405,-0.000445067229474093,0.06970906825785811,,0.1740515239521887,0.8436259920634921,0.22879809788932465,0.05460710006711862,0.9703819379234989,0.1296903598298979,0.003487315247521718,0.004175970220722783,0.0017955562966975767,1.060408715627106
243,-0.2513320997745198,1.0479318525601864,0.3183390065734091,-0.0009973496022798404,0.12446444457192188,,0.2112356827275029,0.8348214285714286,0.2510639670146475,0.060745693684961105,0.9752954231265267,0.1421268807628821,0.003365466849778175,0.002365900186868334,0.0023448005159514636,1.1488840415062491
244,-0.2899933376022851,1.0207565924019626,0.3182283697666925,-0.0011507672127074806,0.13339749449172292,,0.19533303290519077,0.8304811507936509,0.24163758323502316,0.060853145670276186,0.9757241716361137,0.13334767725952776,0.003334443812138859,-0.0015307478412529994,0.0024978297433954568,1.0690690926724282
245,-0.3004211251519642,1.006427612564311,0.2852591699532756,-0.0011921473220316038,0.11884306321998425,,0.22819350040880132,0.8225446428571428,0.2634954116597472,0.06466181656897702,0.9780404194609542,0.1491653770571013,0.003233614803404839,0.022409657886370705,0.0024214252903451373,1.2079424379084414
246,-0.14837166161863863,1.108000496717343,0.2598788841145374,-0.0005887764349945976,0.07600094301287282,,0.18262691392773128,0.8346974206349207,0.2412599711132637,0.05889373873866874,0.9757018185788031,0.13599492289123663,0.003168780840027954,-0.023624267820614994,0.0021091836001329444,1.0522202583382003
247,-0.21089112013164762,1.055461892322891,0.23782537218153416,-0.0008368695243319351,0.07745217222416483,,0.21243189722252642,0.8345734126984127,0.2550868925285928,0.06191105886903317,0.9744728227918189,0.14628217634222745,0.0032696778897881194,-0.0180018547422863,0.002082350823940581,1.1303401220736649
248,-0.1574687338145373,1.0943702570883198,0.2730438921695036,-0.0006248759278354656,0.08571060963865915,,0.19203817902827053,0.8415178571428571,0.23170594673624212,0.05862112974980255,0.9736099507039961,0.12412685969309557,0.003443525933152898,-0.0170440735412555,0.002123615594412319,0.9567815553965436
249,-0.14991156040490128,1.0900401995449114,0.17995618474069477,-0.000594887144463894,0.04447538614254999,,0.17542719125852899,0.8246527777777778,0.24815070645875392,0.06135415085843601,0.976886929195001,0.14013178982775404,0.002964982895096821,-0.0017785367600616107,0.001751531639211617,1.082705874959135
250,-0.14992057282690172,1.098651550057265,0.24244183779123912,-0.0005949229080432607,0.06904955301738858,,0.18994755948360853,0.8394097222222222,0.24084241836116232,0.05912974653664099,0.9726565744028264,0.13796090642575626,0.0033756262137453717,-0.015445543076747698,0.0020046010834328895,1.048808774750616
251,-0.07710094181938923,1.146422441792017,0.2497801474712632,-0.00030595611833090966,0.06526067681429581,,0.1818191686694549,0.8618551587301588,0.2213981289780756,0.05422755841225115,0.9699162592282735,0.11926673658139793,0.003559899736972089,-0.02216547892025382,0.0018434358827100633,0.8970424863598663
252,-0.21009279928240882,1.0642404735103852,0.2713941794373409,-0.000833701584454003,0.09208544966515197,,0.2192519997754397,0.8365575396825398,0.25393287311579593,0.06217995764655418,0.9762718263928178,0.14094586758167638,0.0033747754798809457,-0.013340538693018267,0.002239997255098381,1.0589794402367065
253,-0.11922226066764983,1.1193523634714184,0.23917471387463585,-0.00047310420899861053,0.06370858503466009,,0.2176459103075535,0.8442460317460317,0.25287805598859625,0.059057342139252164,0.9714352135674005,0.14574974513477246,0.0035965516834773744,-0.0035463644320912133,0.0020938463964102604,1.0984228838071053
254,-0.2599676238152723,1.0385596211478583,0.2990120354648239,-0.001031617554822509,0.11547119327674019,,0.2002736216017817,0.833953373015873,0.25242854456011476,0.06161632224271768,0.9769494614553969,0.14200678236968495,0.0031283210343212497,0.0112031422291279,0.0022930879738746438,1.0750621162655163
255,-0.03199419774133126,1.1718585020332681,0.20649728960199523,-0.00012696110214813991,0.04343307452078186,,0.17429578152146857,0.8542906746031746,0.21522826789368932,0.05467233783194132,0.9681155353834044,0.11521045544826902,0.003675441039410233,-0.03005786862745078,0.0015260701238263205,0.8358542382943477
256,-0.09859948201270716,1.1281185799805098,0.22810436848153878,-0.00039126778576471094,0.05719854146438001,,0.20536249827774397,0.8520585317460317,0.23871153584166185,0.05805959985974437,0.9698603252392305,0.13437317387098838,0.0036789484743476116,0.023319514978384144,0.0019185795948972952,1.0214800114978975
257,-0.19307332161130014,1.0674584717387487,0.26485720963005577,-0.0007661639746480164,0.08771659820684732,,0.1904974165218542,0.8375496031746033,0.2385190196812903,0.058578115544287296,0.9727797537950807,0.13233824833856253,0.0033868393189990962,0.011804721553396146,0.002047733179889996,0.9864881986253969
258,-0.09354079229108672,1.1380765789702614,0.24823071155120346,-0.0003711936202027251,0.06545299622924305,,0.1856262936981129,0.8452380952380952,0.23147555169518036,0.05641473381184722,0.9708207730135632,0.13065580930732665,0.003460074344235514,0.024228877141877964,0.001949502854865943,0.9806513094649175
259,-0.19499619322103454,1.0730023291040438,0.25370224427162746,-0.0007737944175437877,0.08049323716145812,,0.1734216872545074,0.8353174603174602,0.2437365726897478,0.06016222984581848,0.9782518619706202,0.13904792015604736,0.002921394802208524,-0.006377910547998324,0.0021072622184532806,0.9987833593109057
260,-0.19260201704287686,1.07140478342993,0.27382349295256003,-0.0007642937184241146,0.09151603501744388,,0.19106161695994933,0.8342013888888888,0.23686588166261985,0.06012121015500585,0.9743974874615361,0.1296191369890015,0.0034079413256420683,-0.014607741182923517,0.0019312907675297058,0.920771507247843
261,-0.23993689649731909,1.037543069756686,0.26481751515205865,-0.000952130541656028,0.09652057051539178,,0.20528594145602147,0.8246527777777778,0.2507135379839216,0.06214155181917361,0.9752686597799908,0.1430065350485012,0.0033392805200652288,-0.012109828726538435,0.002235586722513872,1.0093349690239464
262,-0.26062787686031663,1.020342448514554,0.2543556289107474,-0.0010342376065885582,0.09697362176432747,,0.18880938157918792,0.8218005952380952,0.24435943002923619,0.06173906655640181,0.9762358648539329,0.1346612508708369,0.003148395465896541,-0.0032838654343477266,0.0021235588278773034,0.9518874690096886
263,-0.011796591388956916,1.1737098768240657,0.2266132968615435,-4.681187059109887e-05,0.05204475689106383,,0.18040790000773554,0.8859126984126984,0.2116799774908684,0.04802735792418118,0.9642386542810681,0.11480185355415119,0.0037956505777904906,0.02180496627865559,0.001672695225671616,0.8382574597610407
264,-0.06652077051044818,1.1456607378552062,0.23602723116324886,-0.0002639713115493976,0.05866160926103035,,0.2101116012987252,0.8582589285714286,0.23765665336958108,0.05458160811404156,0.9670385228854714,0.1363146170351502,0.003781357583950013,-0.014657866945528354,0.0017053416489888093,0.942070259565602
265,-0.2749048455658425,1.021645149075077,0.2965828370857163,-0.001090892244308899,0.11977183210226404,,0.18798499604758634,0.8318452380952381,0.24238331459986964,0.060518963773247766,0.9753811693750283,0.13790375726081205,0.00327921737646959,-0.015718232368009247,0.0022150467392617304,0.94159629594382
266,-0.23800997171939736,1.0494126954684295,0.28432463293602644,-0.0009444840147595135,0.10351703318029008,,0.19928509001885947,0.8332093253968254,0.24997096127833024,0.061399137932442414,0.9764889780486201,0.13988515542314,0.003244312270506559,0.018301581713163907,0.0022878643539765006,0.9816344386770254
267,-0.1278304391317674,1.108974344775682,0.2652000967000352,-0.0005072636473482833,0.0786167611987244,,0.1942628788998197,0.8551587301587302,0.2299897327467017,0.05527975127029519,0.9697999014237675,0.1265594554161295,0.003609921415642727,-0.02970935725545539,0.0018708377761214655,0.8400738744164771
268,-0.09693949849726174,1.1242576732200509,0.23962553243235496,-0.0003846805495923086,0.06315729585953017,,0.19568058625350182,0.8508184523809523,0.23102434360094637,0.05477026852748701,0.9686173781671216,0.12737431327971122,0.0037100767142616096,0.003280831810421666,0.0017813599067046403,0.8725496427358796
269,-0.1286078571323694,1.1142877789873773,0.24040165489941617,-0.0005103486394141643,0.06513954050929463,,0.1664990668530702,0.8358134920634921,0.2324408569837454,0.05753856678811161,0.9731022737524986,0.13433796161501946,0.0031906205319169522,-0.018562572728541275,0.002010727850360208,0.886475241818775
270,-0.17642443016382758,1.0830843599845974,0.27688000574411725,-0.0007000969450945538,0.09033180446107361,,0.19902521586270844,0.8441220238095237,0.24273572527084014,0.05790582839568693,0.9734332358016712,0.13483140000497862,0.003530801830223195,0.02775415560787925,0.002007825823016921,0.9313325581932003
271,-0.055852973810575614,1.1591333547673006,0.22612402835473466,-0.0002216387849626016,0.052802158891948156,,0.18087824962794002,0.8514384920634921,0.22608018038989441,0.055316631219826745,0.9703937683708409,0.12663447615033224,0.0035895547463406503,0.021587323404707696,0.0016934732153070379,0.8655988957978183
272,-0.23337262396696568,1.0542894553521587,0.29860017740741557,-0.0009260818411387527,0.11039362876931061,,0.2051738910781458,0.8402777777777779,0.2482023331786679,0.06098753857998979,0.9730613948668924,0.14035772724047507,0.0034886060513418158,-0.010227689403397149,0.002396190178748752,0.9148062743108272
273,-0.1555685344546309,1.0984935742673423,0.27315188985438604,-0.0006173354541850432,0.0849155093960422,,0.17990734613500792,0.8423859126984128,0.22759639944987087,0.05755154803999202,0.9733860999799764,0.12014107185714892,0.0034262306798970633,0.004075663166165727,0.0019346655201796241,0.7929142402223481
274,-0.2287326495874438,1.042787487678025,0.29781670378539865,-0.0009076692443946183,0.11341056308418698,,0.20059984381476548,0.8515625,0.23493099074002577,0.056527769948723966,0.9731294552389659,0.12374144972770293,0.0034451486686299807,-0.003357467602125349,0.0024182433309792436,0.8023457160681006
275,-0.2461568576930001,1.0368118210667543,0.26083201459767263,-0.0009768129273531752,0.09466372158262952,,0.1955039301134367,0.8322172619047619,0.2508548153602438,0.061654402785720715,0.976797157017067,0.14335672271556515,0.0031627422569876704,-0.00764034409144178,0.0022596978451129316,0.9124539706149972
276,-0.12637951882442938,1.1101626160561036,0.24314607700099933,-0.0005015060270810689,0.06719077031485896,,0.21004354005861287,0.8462301587301587,0.24808053102020655,0.05843123885802676,0.9725825111650338,0.1406482455827862,0.003534389088143146,-0.011219391024567399,0.0019766021685713427,0.8869190263757388
277,-0.23274840800353933,1.0583878795754595,0.31132661179682614,-0.0009236047936648385,0.11697825186402622,,0.1933592657997774,0.8348214285714286,0.23870266083193226,0.05961725384390226,0.9766973093426985,0.1287364289933039,0.003311823229642485,-0.004447915591583133,0.0025366513894646767,0.8121343200686696
278,-0.1227886912907752,1.1090868843990322,0.26018997798105065,-0.00048725671147133024,0.07596401923005457,,0.18037753372901352,0.855530753968254,0.22406296424891609,0.054517241357761446,0.9695872422567158,0.12498792779401367,0.0035976062921936475,-0.02020818628353325,0.0017200435802123054,0.7682406380139
279,-0.15551088377649327,1.106973724079996,0.2787930364676825,-0.000617106681652751,0.08637944519441525,,0.20708743555555498,0.8346974206349207,0.24920146903975354,0.0599500901028914,0.9725454055544437,0.1418015502547231,0.0035313975933016894,0.012073292572197532,0.002248544274312679,0.8956784775666675
280,-0.2382762908904902,1.0497403702736934,0.3173102768197956,-0.0009455408368670245,0.12326376810094208,,0.20219831368231506,0.8416418650793651,0.23675632400423383,0.05951713940182108,0.9736607475094592,0.1278584834838596,0.0034561130907512683,-0.003648334146326622,0.0022111546814986612,0.7885609257383486
281,-0.21217136766874184,1.064676821930353,0.2833127764262975,-0.0008419498717013564,0.09857849180924658,,0.2020267717056659,0.8386656746031746,0.2518405937293983,0.06010560902804128,0.9755141648378816,0.14444982294580838,0.003324053563574094,0.01933919412304509,0.0020539546783235247,0.9028363077337663
282,-0.22750940080281531,1.050423290866039,0.29578170874178994,-0.0009028150825508546,0.10986001114155865,,0.18035398509623202,0.8416418650793651,0.23089890164850446,0.05795686540567187,0.9737630366127992,0.12484358275339716,0.0033855514631078642,-0.007471022156739544,0.0020125014169973497,0.7533023529717723
283,-0.14528781052891826,1.0887937464484085,0.2516563124091622,-0.0005765389306703105,0.07569773040435868,,0.17805826971676297,0.8544146825396826,0.22628203196288324,0.05540093656910293,0.972872966781089,0.12267521583925543,0.00352431881927839,0.009985728464481824,0.0017313361778757623,0.7523336456198321
284,-0.18560995585803447,1.0856183119031688,0.2592644280567486,-0.0007365474438810892,0.08030121422747374,,0.19325925198436125,0.830109126984127,0.2520552254280979,0.061631605797912034,0.9751624891699668,0.14983730034901194,0.003175833638513125,0.0013985963462700432,0.002002315214556938,0.8930901539140028
285,-0.1591455599105428,1.07046361064576,0.20793520368237944,-0.000631529999645011,0.060016725097365886,,0.20238399269838925,0.8469742063492064,0.24456374325294536,0.05781634769123456,0.9712419872271899,0.13390544775087357,0.0034883881615488978,-0.0315565252464079,0.0019308544671125484,0.7626375938749095
286,-0.14473868016147695,1.099618876202082,0.22116932963941655,-0.0005743598419106228,0.05899224238808183,,0.17790549283569468,0.8365575396825397,0.23406217571133295,0.06017352643301051,0.9758350961201141,0.1289075522093271,0.003159619757778072,-0.021388752594862316,0.0020105409635182174,0.7356128047263244
287,-0.09587030417177866,1.1364987001097775,0.23991814871183398,-0.0003804377149673756,0.06159313316906166,,0.16315994146719842,0.8387896825396826,0.21823625642136169,0.05639442101007279,0.9731848260517705,0.11620941843544819,0.0032839729878207627,-0.012463665824258244,0.0020498446160033034,0.666912049009371
288,-0.1514654750852229,1.0942777677466735,0.23405513481163118,-0.0006010534725604084,0.06595899652431716,,0.17078934615249153,0.8427579365079365,0.22957872468343113,0.05816975706083605,0.9736933577970324,0.12735291316261155,0.0032160023367101423,-0.0053562479039124975,0.0018726247880623687,0.7299786543038271
289,-0.07185868873178744,1.1413850009908852,0.21256308460728324,-0.0002851535267134423,0.04861878304660159,,0.1726609984674542,0.8431299603174602,0.22320810308347827,0.05614678633798227,0.9715476223605981,0.1216286931462599,0.0035714774257135547,-0.027558898953137755,0.001668411410502326,0.6713488719231618
290,-0.18107140754728962,1.0776850448192126,0.2652838344663196,-0.0007185373315368635,0.0853364610900317,,0.19293797628914508,0.8382936507936508,0.23867515938980954,0.05924649805056905,0.9736137266521847,0.13019082970404805,0.0035114464514871373,-0.009446310207875192,0.0018868505353486528,0.7300717923848644
291,-0.04368068540729693,1.1654320067250046,0.21216372623258423,-0.00017333605320355927,0.04620839288795508,,0.19834156734116085,0.8592509920634921,0.23660799040277816,0.05471308592740526,0.969384088305586,0.13522275117624433,0.0036516764135525607,-0.0036554800808229495,0.0018250576501918515,0.7573345778122496
292,-0.18260192617279974,1.0765522081194763,0.29548164418491274,-0.0007246108181460306,0.10254875937039645,,0.19974786609608253,0.8531746031746033,0.23876178841959808,0.055456001264972896,0.970972154252603,0.13405707061640776,0.0036311911126972853,-0.011637781529113775,0.002107642340254272,0.7361441312004633
293,-0.25795979723312246,1.0238279007662103,0.25715477742424603,-0.0010236499890203272,0.09716518810055372,,0.20173960178049127,0.8255208333333333,0.2526575388207305,0.06166098744502531,0.9757650975189422,0.1415758323869714,0.0031725912217669887,-0.008263995790706904,0.0025083208898083265,0.7706048505873393
294,-0.10267770639885271,1.1295603157166654,0.24295876188605506,-0.0004074512158684631,0.06399070909914062,,0.1927737255727075,0.8473462301587302,0.2348200104565708,0.05815029424624113,0.9729431405852915,0.1264556562787636,0.003479866238520235,0.01110978274339979,0.0018594482263874254,0.7039083031036063
295,-0.28803682751089477,1.0133554706572263,0.30559508096582616,-0.001143003283773392,0.12822453384409538,,0.19316342744412185,0.8410218253968254,0.24125004807019798,0.05826950998369228,0.9733744418958381,0.13704864932118507,0.0033691362868411693,-0.018974713834819922,0.0021883996838322085,0.7225228766286906
296,-0.14175611789862166,1.1075022744688323,0.26736729270852105,-0.0005625242773754827,0.08004109843872322,,0.18505771651440167,0.8384176587301587,0.23385792974684871,0.058480578243647996,0.9726158848758539,0.12899055020569733,0.003481125473404961,-0.023163455675210765,0.0019570505902825235,0.6698775113239058
297,-0.29799434221456295,1.027151601246656,0.3507566027742016,-0.0011825172310101707,0.15290676334129402,,0.22591055690416373,0.8343253968253967,0.25409286132949577,0.060907256591906725,0.9757399080990228,0.14019681409392637,0.0034611632421943823,-0.036951542685035275,0.0029772784800142,0.7075849880504057
298,-0.31107142040368785,1.0153791312378706,0.3477301792388774,-0.0012344103984273328,0.15500114273598523,,0.2185465011243546,0.8404017857142858,0.24719110291229807,0.060596159436565926,0.9753027424737649,0.13278578950658937,0.0034455223946560495,-0.009656534791459202,0.002829138322159321,0.6897466176435365
299,-0.12086700797565286,1.1224751898711873,0.24572794807196532,-0.00047963098403036846,0.06639232064916696,,0.15182312528996894,0.8346974206349206,0.22360146711640194,0.05775701740873233,0.9746533859597543,0.12383360486744369,0.0032642942314239053,0.025935801870559085,0.001577270007972967,0.671777138677228
300,-0.21559481202544242,1.0632228890785589,0.29660982546087883,-0.0008555349683549301,0.10668536663194916,,0.2351832943954922,0.841765873015873,0.25714758384341524,0.06150287880537955,0.9735982929043426,0.14502898433753933,0.0035699207320838257,-0.003862128707127108,0.002496045620039778,0.7435886364349105
301,-0.247583509496627,1.0369530882388847,0.2978669458392312,-0.0009824742440342341,0.1153090128584284,,0.1907738047151401,0.8361855158730159,0.23664771538895327,0.0584470943769661,0.97488637263231,0.1317314951624306,0.0032810123415659403,-0.02827457157268646,0.0022500554581662753,0.6443698963806908
302,-0.2510641953810797,1.0473772114669084,0.3055086080223341,-0.000996286489607459,0.11662922515536096,,0.18671102910420584,0.8358134920634921,0.24440307759575539,0.06123296615181163,0.9787861812441425,0.13626843418290593,0.003177423840305316,-0.0001876022314216538,0.002254042399001081,0.687431147776824
303,-0.06944350820917078,1.1589832778431592,0.2657766075967877,-0.00027556947702051904,0.07231957664214833,,0.19420781843784196,0.8523065476190477,0.22268909780445179,0.05639623910769023,0.9690054259304974,0.11934493407175964,0.0037495050347820815,0.0008667346375768482,0.002110794724191605,0.6021373582466043
304,-0.09973471522584573,1.126636179857912,0.24889415238758894,-0.00039577267946764184,0.06733054919857692,,0.17762476731936352,0.8524305555555556,0.22052335442400328,0.05452242669782675,0.9703373419641909,0.11872252796344736,0.0034862674569020643,-0.009614906764159117,0.002045596881312613,0.581216643040801
305,-0.10977348825215444,1.1132496512621923,0.24655025735955652,-0.0004356090803656922,0.06831265241019481,,0.1864159528521842,0.8591269841269842,0.22558810247019398,0.053956822755232406,0.9681362601754417,0.12580267400652526,0.0036904218616052396,0.020784692168571574,0.0019025951644811585,0.640034532629463
306,-0.10169520897205525,1.1242253997303178,0.21998992058821035,-0.0004035524165557747,0.05413735520643723,,0.1876093028721823,0.841641865079365,0.23463414035211186,0.057610285624180094,0.9709295023303341,0.13006641534188984,0.003568517068643549,-0.005649887253088771,0.0017761951364783646,0.6265282082488953
307,-0.10965531989004373,1.12589636978114,0.25897189073109894,-0.0004351401582938243,0.0725577882004538,,0.16995667748482002,0.8468501984126984,0.2204132449964894,0.056038647044066706,0.9712804387924847,0.12099769938382654,0.0034609004419578118,-0.0047388810609381975,0.001628509689224069,0.5780131709651823
308,-0.28842819652612955,1.0067555635131151,0.2989794660278584,-0.0011445563354211489,0.126732133339437,,0.22832705192647085,0.8464781746031746,0.2498461396419574,0.060350693131061964,0.9737407208246167,0.13723299961236074,0.0034831000609529456,-0.005491152828358925,0.0024278648903277252,0.6462217683092782
309,-0.07085118089811748,1.1417667094094635,0.19340277806015257,-0.0002811554797544345,0.04079575069438651,,0.19067748460937375,0.8578869047619048,0.23800065819083926,0.05638176589780787,0.9708950634201944,0.13833753681954428,0.0033779680546911833,-0.013103620186294417,0.0018784765031498343,0.6358455903102759
310,-0.06391303568678001,1.154857278848441,0.22062502476275542,-0.0002536231574872223,0.05071326682453385,,0.1868002477721214,0.8438740079365079,0.22710208887246564,0.057958489539824,0.9709087909893672,0.12324755967351805,0.0035412523740540524,-0.0002871615422935878,0.0020359724329055244,0.5744846672437769
311,-0.14178956088793612,1.1078468225229274,0.2440417364006739,-0.0005626569876505402,0.0680485772245768,,0.21250360741518465,0.832093253968254,0.2499451393258851,0.06237773497851093,0.9725626630323614,0.1427841701018623,0.003626377505117467,-0.00028730774406027226,0.002041247612655712,0.655464126398002
