iter,omega,mean_terminal,xT,mean_xT_window,mean_xT_minus_z,domega,loss_critic,loss_actor,avg_gross_leverage,avg_cash_weight,avg_abs_action,max_gross_leverage,min_cash_weight,rho1_asset1,rho2_asset1,rho1_asset2,rho2_asset2
368,0.06859447563375437,0.08110703079051138,0.056277702124023686,0.17507008610438748,-1.8249299138956125,0.0,5519.163559919372,-7.994376239118386,3.999223972494343,1.0001835264545276,0.21440457226291545,4.000000000000002,-3.000000000000001,1.078039978186875,-3.401792730646558,0.6362309294185369,-1.3658048469756812
369,0.06859447563375437,0.2012827574562027,1.2419924802205144,0.17507008610438748,-1.8249299138956125,0.0,5321.116977862367,-7.870214979418921,3.764783193649642,1.8638750073070902,2.9576690717843745,4.000000000000001,-3.000000000000001,1.0780731303557078,-3.4018798600081053,0.6362631648338545,-1.3658870373977843
370,0.07046134785611657,0.17621546317778608,0.03261062534525734,0.17621546317778608,-1.8237845368222139,0.0018668722223622036,5528.38877062283,-7.834173556013194,3.994974268255128,0.9505983199305771,0.46186482505538734,4.000000000000002,-3.000000000000001,1.0781063054342384,-3.4019663482143745,0.636296150897731,-1.3659702880067746
371,0.07046134785611657,0.1589112607788936,0.013534713017571299,0.17621546317778608,-1.8237845368222139,0.0,5532.7346797226455,-8.053234718905214,3.988738589701899,0.9483885246764311,0.5232377030569589,4.000000000000002,-3.000000000000001,1.078140094437757,-3.4020536032345756,0.6363283549223365,-1.3660510701284079
372,0.07046134785611657,0.1558225928494172,0.04743781366164575,0.17621546317778608,-1.8237845368222139,0.0,5537.818923450084,-7.869710213815168,3.9967775764647984,0.709729281037808,0.27609991312522486,4.000000000000002,-3.000000000000001,1.0781739941407573,-3.4021404369040833,0.6363610500406061,-1.3661323192726826
373,0.07046134785611657,0.16345870035442278,0.09120573211129991,0.17621546317778608,-1.8237845368222139,0.0,5542.503841437777,-7.914006670485061,3.990947360965834,0.9783409532329174,0.4534586933686226,4.000000000000001,-3.000000000000001,1.0782081409923654,-3.4022271737716125,0.6363939017712559,-1.3662132787891585
374,0.07046134785611657,0.1669567461046724,0.04743321598698692,0.17621546317778608,-1.8237845368222139,0.0,5547.150832915099,-8.28928504861704,3.996708179796516,0.9266645767521206,0.26597495977888286,4.000000000000001,-3.000000000000001,1.078243202422994,-3.4023153580867316,0.6364262361540541,-1.3662924385295103
375,0.07046134785611657,0.18012663025915834,0.1619141455457844,0.17621546317778608,-1.8237845368222139,0.0,5550.638890814973,-8.345277450205764,3.9898285015668873,1.0278586932619547,0.6694407530818993,4.000000000000002,-3.000000000000001,1.0782787765414066,-3.4024040546686973,0.6364606726893014,-1.3663756457273375
376,0.07046134785611657,0.17249576342849182,0.012548866598052004,0.17621546317778608,-1.8237845368222139,0.0,5556.034972377969,-8.062328878175556,3.9995888266285053,0.8198918948877076,0.2380069613909067,4.000000000000001,-3.000000000000001,1.0783144881089612,-3.4024924044880938,0.6364965037280648,-1.366461302164605
377,0.07046134785611657,0.19143580877966831,0.20940279318554728,0.17621546317778608,-1.8237845368222139,0.0,5558.300906515866,-8.210954818248014,3.9548178043821642,1.034898901678695,1.0032401749749817,4.000000000000001,-3.000000000000001,1.0783509336975146,-3.4025817590179144,0.6365314189874132,-1.3665443214126722
378,0.07046134785611657,0.21276784447417177,0.2695980590690582,0.17621546317778608,-1.8237845368222139,0.0,5559.904569360127,-7.843688443834462,3.9637678777754566,1.0360860896475281,1.282507347556136,4.000000000000001,-3.000000000000001,1.0783872096918323,-3.402670081128688,0.6365670981408441,-1.366628391480761
379,0.07046134785611657,0.09400733174771228,0.0543873529559198,0.17621546317778608,-1.8237845368222139,0.0,5570.417123682811,-7.859081168859991,3.9855223494870216,0.9521382056324298,0.7221662927494792,4.000000000000001,-3.000000000000001,1.0784234033974456,-3.402757576579919,0.6366033705344499,-1.3667131349947583
380,0.07232806395186671,0.13468904375842863,0.4394277454524208,0.13468904375842863,-1.8653109562415713,0.0018667160957501344,5554.776066404692,-7.846466115797786,3.9045018151498008,1.821996915058328,1.6206757409448391,4.000000000000002,-3.000000000000001,1.078459484084109,-3.4028441864965817,0.6366403563996282,-1.3667988031906044
381,0.07232806395186671,0.13853699753498588,0.05201425078314374,0.13468904375842863,-1.8653109562415713,0.0,5579.599246100003,-8.05309860352108,3.995480169158224,0.8648339793406242,0.3082246627126028,4.000000000000002,-3.000000000000001,1.0784960881084076,-3.4029313210913408,0.636676439769302,-1.3668819416148685
382,0.07232806395186671,0.20572367343638046,0.7193045726755912,0.13468904375842863,-1.8653109562415713,0.0,5521.894653920509,-8.246582824305204,3.9246351677282734,1.2563147903513694,1.047733945373307,4.000000000000001,-3.000000000000001,1.078533080757421,-3.4030186829177484,0.6367142613050492,-1.3669681561945057
383,0.07232806395186671,0.20087454608715793,0.042714458619074684,0.13468904375842863,-1.8653109562415713,0.0,5588.754447624374,-8.245095639531634,3.9850057514840986,0.8025673609866462,0.8188755408503687,4.000000000000001,-3.000000000000001,1.0785708573583388,-3.4031071264328263,0.6367511259642655,-1.3670517629670262
384,0.07232806395186671,0.19692659312065794,0.007953686321987374,0.13468904375842863,-1.8653109562415713,0.0,5592.864808910169,-7.884720355200863,3.999002936034408,0.828153304070361,0.22767510795172094,4.000000000000001,-3.000000000000001,1.0786085602915503,-3.403194797241063,0.6367884170369293,-1.3671356788482967
385,0.07232806395186671,0.1951386263284676,0.14403447762388072,0.13468904375842863,-1.8653109562415713,0.0,5597.308046114483,-7.989415999165423,3.9281128670963663,1.1646814337143947,1.5369205873231395,4.000000000000002,-3.000000000000001,1.0786465372740777,-3.403282447681737,0.6368253172338185,-1.367218206622692
386,0.07232806395186671,0.19451501749517036,0.006312778265080006,0.13468904375842863,-1.8653109562415713,0.0,5602.0125123629905,-8.006469086630561,3.995734371924006,0.9550105266219723,0.5025883474718981,4.000000000000001,-3.000000000000001,1.0786845241698346,-3.4033695179685335,0.6368634832441528,-1.367302770026844
387,0.07232806395186671,0.1754172147207974,0.018424765441817426,0.13468904375842863,-1.8653109562415713,0.0,5606.812461412249,-7.905933152471642,3.974821564528298,0.9788717721960976,1.3524314652258178,4.000000000000002,-3.0000000000000018,1.078722528357301,-3.4034560305138433,0.636901903295844,-1.36738728631075
388,0.07232806395186671,0.19137744558456846,0.4292003677067686,0.13468904375842863,-1.8653109562415713,0.0,5592.76082915577,-8.021375117842828,3.9716194728001604,0.9647189758398489,0.9072463667007954,4.000000000000002,-3.0000000000000018,1.0787609121553412,-3.4035427520915857,0.6369397168836249,-1.3674700055984044
389,0.07232806395186671,0.21541108006815177,0.29472369779175317,0.13468904375842863,-1.8653109562415713,0.0,5608.98916215307,-7.98624990958169,3.909817205348749,1.3697387801388188,1.6981321959389775,4.000000000000001,-3.000000000000001,1.078799556852119,-3.403629435181193,0.6369772658831405,-1.3675516370013387
390,0.07419027713102182,0.17831307020008974,0.06844764677180062,0.17831307020008974,-1.8216869297999103,0.0018622131791551089,5620.967814563024,-7.994614796838084,3.9918922145004,0.9199264183723926,0.49196874021742004,4.000000000000001,-3.000000000000001,1.07883820049542,-3.403715539260535,0.6370160773141548,-1.367635254534583
391,0.07419027713102182,0.17589708311660585,0.027854379948304798,0.17831307020008974,-1.8216869297999103,0.0,5625.162496008635,-7.918356172967057,3.998326534081311,0.8388086495995154,0.15790373342860173,4.000000000000001,-3.000000000000001,1.0788768912927917,-3.4038011705197184,0.6370550917510693,-1.3677187334338068
392,0.07419027713102182,0.11389780264213238,0.09931176793085619,0.17831307020008974,-1.8216869297999103,0.0,5629.946594926934,-8.123256202471154,3.9806175565786717,1.0582261568399491,0.6727071265011527,4.000000000000001,-3.000000000000001,1.0789157908492717,-3.403886665730413,0.6370955433695624,-1.367804513668663
393,0.07419027713102182,0.11265193044296329,0.03025573662738399,0.17831307020008974,-1.8216869297999103,0.0,5634.297905156337,-8.224346376486277,3.9584007695992054,0.9767595051934094,1.3230531424079681,4.000000000000002,-3.000000000000001,1.0789554697401604,-3.4039731858648747,0.6371348728566275,-1.3678875402057082
394,0.07419027713102182,0.16653238128172537,0.5467581947096083,0.17831307020008974,-1.8216869297999103,0.0,5605.636173862702,-7.879576912582744,3.9683999308520987,1.3246554866516131,0.9419012278441937,4.000000000000001,-3.000000000000001,1.078994971148623,-3.404058792682756,0.6371748883837167,-1.3679713792432842
395,0.07419027713102182,0.15306744725873794,0.009385137394006577,0.17831307020008974,-1.8216869297999103,0.0,5643.02808099065,-7.947161308849024,3.9998679298464332,0.9474513638810315,0.2644967325787574,4.000000000000001,-3.000000000000001,1.0790345833226596,-3.404144074672714,0.6372149188379782,-1.3680547211912226
396,0.07419027713102182,0.16737464879699987,0.1493847936476989,0.17831307020008974,-1.8216869297999103,0.0,5647.336775004314,-7.915170945031517,3.996023306827876,0.8577484198495845,0.5497329048418519,4.000000000000001,-3.000000000000001,1.079074189950952,-3.404228804342048,0.6372553022891783,-1.36813822486419
397,0.07419027713102182,0.17654271712769626,0.11010544874878145,0.17831307020008974,-1.8216869297999103,0.0,5652.515693877055,-7.927916107489547,3.942139993042698,1.1549664498872763,1.4579464876292607,4.000000000000001,-3.000000000000001,1.0791137074502746,-3.4043128224039867,0.6372966445206615,-1.3682230511575206
398,0.07419027713102182,0.13683729593467883,0.032146155776594264,0.17831307020008974,-1.8216869297999103,0.0,5656.962592192151,-7.971962547237957,3.9972689379650257,0.8435830949350633,0.30407189156990566,4.000000000000001,-3.000000000000001,1.0791534554730697,-3.404396767748042,0.6373377908185442,-1.368306987805983
399,0.07419027713102182,0.11311436125639909,0.05749435100895583,0.17831307020008974,-1.8216869297999103,0.0,5661.701434318989,-8.416605317144525,3.896316195600601,0.742736853842557,2.229740811752673,4.000000000000002,-3.000000000000001,1.0791938526443825,-3.4044814629903732,0.6373809494959874,-1.368394218452576
400,0.07605558416548044,0.10684826780968579,0.005786712304667487,0.10684826780968579,-1.8931517321903142,0.001865307034458627,5665.550017763783,-7.995273668128009,4.0,0.8610143213884272,0.13960454255214197,4.000000000000002,-3.0000000000000018,1.0792344950829145,-3.4045661174778545,0.6374236240196952,-1.3684800221735987
401,0.07605558416548044,0.11447943492036568,0.10416605105510363,0.10684826780968579,-1.8931517321903142,0.0,5670.592739324991,-8.24164025442813,3.9898500446082603,0.8159268721327678,0.4741985592685491,4.000000000000002,-3.000000000000001,1.0792754826297262,-3.4046509265111555,0.6374678277293951,-1.368568174254162
402,0.07605558416548044,0.10494172528087183,0.003934671535917844,0.10684826780968579,-1.8931517321903142,0.0,5674.42626176843,-7.982513076418133,3.9978962734847387,0.6852705292899726,0.3188006931031264,4.000000000000002,-3.000000000000001,1.0793164028417361,-3.40473509621155,0.6375128292630461,-1.3686572975829776
403,0.07605558416548044,0.12424709305225907,0.22330941434125637,0.10684826780968579,-1.8931517321903142,0.0,5676.430129533783,-7.9583750796568,3.966540079451207,1.2842965173388978,1.09072270968795,4.000000000000001,-3.000000000000001,1.0793574276741191,-3.404818962920238,0.6375575412424742,-1.3687453746557203
404,0.07605558416548044,0.08697025242776862,0.1739897884647038,0.10684826780968579,-1.8931517321903142,0.0,5682.732499535954,-7.986812241719066,3.951001181653483,1.2042737656536333,1.0637820690006201,4.000000000000001,-3.000000000000001,1.0793986584112885,-3.404902723837962,0.6376017847424323,-1.368832083641426
405,0.07605558416548044,0.08727913722993805,0.01247398541570094,0.10684826780968579,-1.8931517321903142,0.0,5688.043618979844,-7.9303993429169415,3.999236629197835,0.863792342528174,0.2585545149838286,4.000000000000001,-3.000000000000001,1.0794398738159408,-3.4049859626350067,0.6376461813704825,-1.3689185733510532
406,0.07605558416548044,0.07646411665249865,0.041234587873304834,0.10684826780968579,-1.8931517321903142,0.0,5692.940354149562,-7.94912153957903,3.9828325387495864,0.9730668534196985,0.8864694306565579,4.000000000000001,-3.000000000000001,1.079481160394637,-3.4050688483496123,0.6376905746485909,-1.3690045615124073
407,0.07605558416548044,0.07403771990334487,0.08584148125724375,0.10684826780968579,-1.8931517321903142,0.0,5697.574461863588,-7.9780397144907935,3.996559127569757,1.0369961677900004,0.3715606639552814,4.000000000000001,-3.000000000000001,1.0795226306520027,-3.405151596548938,0.6377347366397879,-1.3690896401358852
408,0.07605558416548044,0.07457640220118053,0.03753297875495075,0.10684826780968579,-1.8931517321903142,0.0,5701.82642261412,-8.120656660993113,3.9701421643282333,1.18323299264638,1.1837871695952789,4.000000000000002,-3.000000000000001,1.0795647198024434,-3.4052350203388007,0.6377776234905899,-1.3691719319884381
409,0.07605558416548044,0.08614086652480517,0.17313899424520235,0.10684826780968579,-1.8931517321903142,0.0,5705.084497246732,-8.433948418905263,3.754429329734622,1.5192125529277696,4.669312949355848,4.000000000000001,-3.000000000000001,1.0796074406825817,-3.4053191395879567,0.637822625815071,-1.3692575276367691
410,0.077923312610552,0.11047885941200844,0.24916664117669998,0.11047885941200844,-1.8895211405879915,0.001867728445071562,5706.434174945011,-8.063253880239186,3.831682407063981,1.4860833335990966,2.616531425058759,4.000000000000001,-3.000000000000001,1.079650180531402,-3.4054028223634503,0.6378686934854252,-1.3693445389696135
411,0.077923312610552,0.10574916291660282,0.05686908610104754,0.11047885941200844,-1.8895211405879915,0.0,5715.2978863617445,-8.050667402149097,3.998354328244721,0.9934365749284851,0.2872658438345103,4.000000000000002,-3.000000000000001,1.0796932513869453,-3.4054866448297894,0.6379138469297703,-1.3694294530498408
412,0.077923312610552,0.10800107542089495,0.026453796578839017,0.11047885941200844,-1.8895211405879915,0.0,5719.405998975917,-8.080453625526406,3.9919825999853633,0.8367217253812285,0.5921711876054296,4.000000000000002,-3.000000000000001,1.079736724416014,-3.4055707367773365,0.6379579849878199,-1.3695121062442577
413,0.077923312610552,0.08597959696426957,0.003094629775002836,0.11047885941200844,-1.8895211405879915,0.0,5723.391363815718,-8.179814776281738,3.9951841240083423,0.8682210487357124,0.4476535745572442,4.000000000000001,-3.000000000000001,1.0797803694049357,-3.405654680424567,0.6380036106820788,-1.3695969020713241
414,0.077923312610552,0.08028272152854202,0.11702103410742828,0.11047885941200844,-1.8895211405879915,0.0,5728.431918986826,-8.082866109940175,3.8631628388742927,1.451452333298052,2.5409656630712103,4.000000000000002,-3.000000000000001,1.0798243940371588,-3.405738852229264,0.6380482249298846,-1.3696794717922138
415,0.077923312610552,0.10606546965927752,0.2703014667230558,0.11047885941200844,-1.8895211405879915,0.0,5727.479280769561,-8.055499441010278,3.791790695591591,1.9166815296608775,2.8396443378518765,4.000000000000001,-3.000000000000001,1.0798686882304722,-3.4058230543445225,0.6380921780204047,-1.36976044140142
416,0.077923312610552,0.10528372747745533,0.03341716605508281,0.11047885941200844,-1.8895211405879915,0.0,5737.196721681257,-7.986021696631581,3.971509627143435,0.7991015097040672,1.0424944503354898,4.000000000000002,-3.000000000000001,1.079912989782272,-3.4059068199797444,0.638136194227518,-1.3698410768213662
417,0.077923312610552,0.13282423072648014,0.361246513747492,0.11047885941200844,-1.8895211405879915,0.0,5729.748234397667,-8.035891076283374,3.955816240794851,1.13003605237048,1.352756653737431,4.000000000000001,-3.000000000000001,1.0799574916361552,-3.4059904958897977,0.6381798493295237,-1.3699206532849901
418,0.077923312610552,0.13376380510190902,0.0469287225092395,0.11047885941200844,-1.8895211405879915,0.0,5746.1679422093,-8.122023913143707,3.9951571810058275,1.0056027589079135,0.4101293058381041,4.000000000000001,-3.000000000000001,1.0800020479287207,-3.4060738264041253,0.6382249911278388,-1.3700023373281318
419,0.077923312610552,0.11794123492922637,0.014913292518376014,0.11047885941200844,-1.8895211405879915,0.0,5750.114384491548,-8.124726652606624,3.9920168576886277,0.9373512332393386,0.48158060890941373,4.000000000000001,-3.000000000000001,1.0800470858758937,-3.4061575654730176,0.6382690246930308,-1.3700817024707324
420,0.07979466183321109,0.09606377905331431,0.030392082417579253,0.09606377905331431,-1.9039362209466857,0.00187134922265908,5754.77324884945,-7.928048427581112,3.9964941929837883,0.9530196032682311,0.5110043702816783,4.000000000000001,-3.000000000000001,1.0800918195555134,-3.406240337482343,0.6383139778352189,-1.3701622021629292
421,0.07979466183321109,0.10480772202325539,0.14430851580045834,0.09606377905331431,-1.9039362209466857,0.0,5758.833582069705,-8.124851088655205,3.8958087323632595,1.722580595636718,2.079236305464052,4.000000000000002,-3.000000000000001,1.0801366248701323,-3.4063228048762384,0.6383603411264672,-1.370244653718144
422,0.07979466183321109,0.10450289188237485,0.02340549517003372,0.09606377905331431,-1.9039362209466857,0.0,5763.369956873236,-7.948014830567771,3.9935928325025305,1.0551670874250232,0.5744461977735114,4.000000000000001,-3.000000000000001,1.0801811934610814,-3.406404437085315,0.6384075121491338,-1.3703280376833882
423,0.07979466183321109,0.11073659869077586,0.06543169785901264,0.09606377905331431,-1.9039362209466857,0.0,5768.199250646818,-7.969764749698206,3.9785226726264935,1.054895590463865,0.8363724880923219,4.000000000000002,-3.0000000000000018,1.0802257323356967,-3.4064855985534535,0.6384548478879055,-1.3704112783154516
424,0.07979466183321109,0.10181643690569038,0.02781941625657362,0.09606377905331431,-1.9039362209466857,0.0,5772.190926133698,-8.01868148903166,3.997290093740607,0.9632521755844465,0.37512419304332406,4.000000000000001,-3.000000000000001,1.0802704567534085,-3.406566663737538,0.6385018655006085,-1.3704935765522297
425,0.07979466183321109,0.0989852122383447,0.24198922004959894,0.09606377905331431,-1.9039362209466857,0.0,5772.968500285207,-8.074701155222924,3.9887073855139965,1.0174375489584015,0.5015220993932172,4.000000000000001,-3.000000000000001,1.0803152238687932,-3.4066473913312456,0.6385500210123669,-1.37057734026345
426,0.07979466183321109,0.1028588348763179,0.07215339243481507,0.09606377905331431,-1.9039362209466857,0.0,5781.318856628284,-8.064675671859748,3.9551668794869994,1.1749531383772167,1.3651288748819912,4.000000000000001,-3.000000000000001,1.0803603431687716,-3.406728311313351,0.6385974319294103,-1.3706594703838457
427,0.07979466183321109,0.06959750068771478,0.028633171861460728,0.09606377905331431,-1.9039362209466857,0.0,5785.286543208759,-8.008892316791597,3.99549235541553,0.8827414107570686,0.32359392461539244,4.000000000000001,-3.000000000000001,1.080405576584059,-3.4068090216966813,0.6386447454869637,-1.3707410376619062
428,0.07979466183321109,0.13521161575214322,0.7030698731535239,0.09606377905331431,-1.9039362209466857,0.0,5731.069592782874,-8.03327150537723,3.9765817359260245,0.9819729564561679,0.9237389089792434,4.000000000000001,-3.000000000000001,1.08045076731177,-3.4068892615659196,0.6386930991869033,-1.370823896214219
429,0.07979466183321109,0.14626936866576296,0.12549082165457312,0.09606377905331431,-1.9039362209466857,0.0,5794.070264042992,-7.977636312967995,3.9657949775789247,1.1392117825711587,1.0701919676602532,4.000000000000002,-3.000000000000001,1.0804958276007777,-3.406968888574638,0.6387422446702644,-1.3709076367156667
430,0.08166445561901015,0.14420514594117212,0.009749855171670981,0.14420514594117212,-1.8557948540588278,0.0018697937857990593,5797.987733525112,-7.991862864675451,3.9980559996936496,0.7186169485486505,0.27156234212686364,4.000000000000001,-3.000000000000001,1.0805409545526088,-3.407048237484048,0.6387914448460974,-1.370991067600085
431,0.08166445561901015,0.13114015684525596,0.013658624841296598,0.14420514594117212,-1.8557948540588278,0.0,5802.328611941721,-8.002623334911325,3.9954405657727055,0.7396420240386661,0.5048387471360407,4.000000000000001,-3.000000000000001,1.0805862001932074,-3.407127398446635,0.6388405386441367,-1.3710739331942716
432,0.08166445561901015,0.13132309234731537,0.025234850190627853,0.14420514594117212,-1.8557948540588278,0.0,5806.883030120199,-8.084506055872806,3.964382324329401,1.1730049253620671,1.2127116075411466,4.000000000000002,-3.000000000000001,1.080631881858436,-3.4072068990779014,0.6388887748610954,-1.3711550367423677
433,0.08166445561901015,0.1318706765277178,0.07090753966303727,0.14420514594117212,-1.8557948540588278,0.0,5811.676437752547,-8.036848322215508,3.9874571147040476,1.1275290833805358,0.8334647570634957,4.000000000000002,-3.0000000000000018,1.0806777859993082,-3.407286387726345,0.6389367274754233,-1.3712353043038916
434,0.08166445561901015,0.1497827517240295,0.20694016821969086,0.14420514594117212,-1.8557948540588278,0.0,5813.619534735975,-8.287395978226748,3.8260433098602458,1.6220853556141643,2.2989310917624537,4.000000000000001,-3.000000000000001,1.0807241097119171,-3.4073661888378366,0.6389864339774052,-1.3713179636723234
435,0.08166445561901015,0.12863998183253797,0.030561521134683477,0.14420514594117212,-1.8557948540588278,0.0,5819.928280542089,-8.111100823817143,3.989275648549953,0.9382263537939741,0.7194838240901587,4.000000000000001,-3.000000000000001,1.0807708859108986,-3.4074463555143426,0.6390350974553587,-1.3713985967423208
436,0.08166445561901015,0.17599428924195065,0.5456964665289417,0.14420514594117212,-1.8557948540588278,0.0,5791.815514088452,-7.986418959944972,3.8944087063829627,1.4729189283127617,2.2727815496328274,4.000000000000002,-3.000000000000001,1.0808175678973897,-3.407525999429897,0.6390841394324918,-1.3714794493326488
437,0.08166445561901015,0.1878681172455447,0.1473714518974015,0.14420514594117212,-1.8557948540588278,0.0,5828.282618982844,-8.064530661676082,3.9928838992857645,0.9917079945269196,0.36637885277784393,4.000000000000002,-3.000000000000001,1.0808645158191525,-3.407605707249935,0.6391327051614266,-1.3715591857927851
438,0.08166445561901015,0.12574302462639703,0.08181894696204711,0.14420514594117212,-1.8557948540588278,0.0,5833.244120336927,-8.026201828496914,3.948017631597455,0.9855786583084337,1.5830368310605283,4.000000000000002,-3.000000000000001,1.0809115512211929,-3.4076851927510217,0.6391812835348397,-1.3716385755645224
439,0.08166445561901015,0.12125168774241261,0.08057745281472871,0.14420514594117212,-1.8557948540588278,0.0,5837.543016904221,-8.071921410446482,3.878087078324797,1.3415739242061688,1.6965484502295098,4.000000000000001,-3.000000000000001,1.0809588631261902,-3.407764761406666,0.6392294385902932,-1.3717169464527494
440,0.08353468277935942,0.12587246869869953,0.05595766473454022,0.12587246869869953,-1.8741275313013004,0.0018702271603492776,5841.738173170846,-8.142383026323724,3.8744757253185815,1.2185948816692524,2.444169398128253,4.000000000000001,-3.000000000000001,1.0810066886753054,-3.4078447919912107,0.6392766089101135,-1.3717934378903756
441,0.08353468277935942,0.12458575324845604,0.00079147033886183,0.12587246869869953,-1.8741275313013004,0.0,5845.041396819269,-8.113541873914116,3.99922050969332,0.9053870664392046,0.1408835688647875,4.000000000000002,-3.0000000000000018,1.0810545110382652,-3.4079244621872022,0.6393252345827463,-1.371871813625073
442,0.08353468277935942,0.12714312454127097,0.050808563118776906,0.12587246869869953,-1.8741275313013004,0.0,5850.209217423571,-8.012693069140369,3.995392584552899,1.03441686523124,0.4666312844796264,4.000000000000002,-3.0000000000000018,1.0811022967118507,-3.408003722228193,0.6393741252507218,-1.3719502451760592
443,0.08353468277935942,0.13079070211098803,0.10738331536020795,0.12587246869869953,-1.8741275313013004,0.0,5854.561570170656,-8.143131822856589,3.9693416981712937,1.0705815009298822,1.1270873888542872,4.000000000000001,-3.000000000000001,1.081150579511289,-3.4080834163659977,0.639421984941033,-1.3720267567694702
444,0.08353468277935942,0.17822503344207163,0.6812834815305271,0.12587246869869953,-1.8741275313013004,0.0,5804.34664917175,-7.982415425866483,3.9371789268439596,1.4192278980401143,1.2556291906319554,4.000000000000001,-3.000000000000001,1.081198586698417,-3.4081623311841267,0.6394708731946755,-1.3721044885687228
445,0.08353468277935942,0.18000716979534676,0.04838288466743459,0.12587246869869953,-1.8741275313013004,0.0,5862.99226426132,-8.073153579054388,3.9946083909792542,1.0071959717928023,0.6852343262391113,4.000000000000002,-3.000000000000001,1.0812468255036318,-3.4082412649721383,0.6395194585610823,-1.372181423582107
446,0.08353468277935942,0.13419844821645066,0.08760925073998084,0.12587246869869953,-1.8741275313013004,0.0,5867.43875572815,-8.009548729697949,3.953643814181403,0.9251198708449798,1.0864614445593288,4.000000000000001,-3.000000000000001,1.08129498625066,-3.4083197370619276,0.639568547142419,-1.3722587817836784
447,0.08353468277935942,0.12751589789582923,0.08054594869118709,0.12587246869869953,-1.8741275313013004,0.0,5871.696171437623,-7.997040258377423,3.9973994720837838,0.7221297811280459,0.3906362825315566,4.000000000000001,-3.000000000000001,1.081342945635852,-3.4083975601551666,0.6396186214742957,-1.3723372849246092
448,0.08353468277935942,0.12359920942770548,0.04265206228080984,0.12587246869869953,-1.8741275313013004,0.0,5875.694311695727,-8.129127483104327,3.9966202214006485,0.8925439267249378,0.3136611522169463,4.000000000000002,-3.0000000000000018,1.0813913832353907,-3.408475788259258,0.6396678428329132,-1.3724141824545846
449,0.08353468277935942,0.12419069457477647,0.08649230428543866,0.12587246869869953,-1.8741275313013004,0.0,5880.199182545896,-8.089981959549274,3.8806621832511365,1.756746137301397,2.0515918251971836,4.000000000000001,-3.000000000000001,1.0814401076472189,-3.408554126356365,0.6397167139188306,-1.3724902328305835
450,0.08540565681079784,0.12230412875932366,0.03709200658001174,0.12230412875932366,-1.8776958712406764,0.0018709740314384188,5884.1166778525985,-8.249226379927942,3.986223438488592,0.8668839801503567,0.9991157208388012,4.000000000000001,-3.000000000000001,1.0814891121543428,-3.4086325647669096,0.6397673921003575,-1.3725686351546225
451,0.08540565681079784,0.12470596591233467,0.02480984186897205,0.12230412875932366,-1.8776958712406764,0.0,5888.085785215454,-8.084708086737946,3.9887056347553678,0.9175103728449995,0.748029477355698,4.000000000000002,-3.000000000000001,1.081538339034623,-3.408711016105217,0.6398176317744652,-1.3726460680523713
452,0.08540565681079784,0.11980734364333531,0.0018223404287833521,0.12230412875932366,-1.8776958712406764,0.0,5891.812951506081,-8.075435938321846,3.9840681076096476,0.9355513519460237,0.915847819514392,4.000000000000002,-3.000000000000001,1.0815877329802286,-3.408789397451834,0.6398676159161983,-1.372722806796653
453,0.08540565681079784,0.11606046281693125,0.06991450709616732,0.12230412875932366,-1.8776958712406764,0.0,5897.075826522974,-8.143861575568451,3.987313056414682,0.8054565196202558,0.7334753150504824,4.000000000000002,-3.000000000000001,1.081637557734763,-3.408868109102152,0.6399167230351827,-1.3727979450963064
454,0.08540565681079784,0.04845194969396331,0.0051983503008477,0.12230412875932366,-1.8776958712406764,0.0,5900.345112685574,-8.105906371682266,3.9997272090081375,0.8991123342460693,0.36929953580865055,4.000000000000001,-3.000000000000001,1.0816876311016066,-3.4089468758739008,0.6399654453534415,-1.3728722117046894
455,0.08540565681079784,0.04365748050214079,0.00043819274920938275,0.12230412875932366,-1.8776958712406764,0.0,5904.439851438409,-8.879021951590365,3.997752435056245,0.7229521652459573,0.20946047176875804,4.000000000000001,-3.000000000000001,1.0817390605597819,-3.4090273576831898,0.6400174622694136,-1.3729509480671753
456,0.08540565681079784,0.04666405889849325,0.1176750347035054,0.12230412875932366,-1.8776958712406764,0.0,5909.601275529714,-8.11119763293869,3.953259149722482,1.2525560169613126,1.137254012142163,4.000000000000002,-3.0000000000000018,1.0817902851099905,-3.409107215214315,0.6400706259535389,-1.373031032183232
457,0.08540565681079784,0.04469998633961662,0.06090522310242072,0.12230412875932366,-1.8776958712406764,0.0,5913.877634230731,-8.230188267379937,3.9826274371147274,0.8431478199509711,0.5154614842341427,4.000000000000001,-3.000000000000001,1.081841577486212,-3.409186858334591,0.6401251985436233,-1.3731128329419415
458,0.08540565681079784,0.04115542348173246,0.007206433701968232,0.12230412875932366,-1.8776958712406764,0.0,5917.234641325253,-8.078569860562276,3.944032161973553,1.240973484100054,1.5413979830754179,4.000000000000001,-3.000000000000001,1.081892877319727,-3.4092661992845508,0.6401792971122368,-1.373193642807565
459,0.08540565681079784,0.053219596499370456,0.2071340344618187,0.12230412875932366,-1.8776958712406764,0.0,5920.097669133547,-8.019785686465832,3.9158457461153016,1.2993869145933559,1.7930967901301138,4.000000000000001,-3.000000000000001,1.0819438816148266,-3.4093447924930045,0.6402337784764137,-1.3732746909462799
