iter,loss,mean_terminal,avg_turnover,avg_gross_lev,gap_l2_pen,qvi_prior_pen,switch_residual_pen,boundary_gap_pen,mean_utility,mean_lower_gap,mean_upper_gap,lr,val_loss,val_terminal,val_utility,val_turnover,val_gross_lev,val_gap_l2,val_qvi_prior,val_switch_residual,val_boundary_gap
886,-0.15761924025264828,1.2251293368647973,0.07162065331927141,1.7534907603695398,0.026611408462483083,0.3704631522065885,0.0004184669653528692,0.035810326659635704,0.16138140167863102,0.11052531714750473,0.0869252435666081,0.0005,,,,,,,,,
887,-0.21502637217727816,1.3121719584351625,0.06733206614093518,1.7697016748426346,0.024355449247121116,0.33188175329269476,0.0003846813770736514,0.03366603307046759,0.2184003995737947,0.10510087555970654,0.08494603412172048,0.0005,,,,,,,,,
888,-0.08210236286245177,1.1711840923264902,0.07740708932770177,1.7450569499761235,0.027642785603197866,0.42178142774874006,0.00041545846091838804,0.03870354466385088,0.08638048583871197,0.11298595608980286,0.08664277076924345,0.0005,,,,,,,,,
889,-0.18029506844086785,1.2662571878368534,0.06942627722136183,1.7552216212328384,0.025446664501330835,0.349100900702198,0.00040565190783165803,0.03471313861068091,0.18384239932179114,0.10795047273832475,0.0857692458786633,0.0005,,,,,,,,,
890,-0.10127419638886498,1.1954510765687725,0.08245640445092754,1.744355012601388,0.026262495164460595,0.37951332850817476,0.0005153328195874837,0.04122820222546377,0.10513315475449407,0.10950267389046142,0.08719996170121276,0.0005,,,,,,,,,
891,-0.031359660745261926,1.0996531031800738,0.08634052250978816,1.7269739318466801,0.027129617897422985,0.41053746587311696,0.0004672205302713668,0.04317026125489408,0.03553014760986916,0.11184801855041585,0.08725476504299282,0.0005,,,,,,,,,
892,-0.10614909772894746,1.194162913831043,0.06757686340914928,1.7593577970147647,0.027407759452298258,0.3875448996718915,0.0003702846640339705,0.03378843170457465,0.11007963158198142,0.11196142009226656,0.08764440899963746,0.0005,,,,,,,,,
893,-0.26014549208523663,1.3990433630021795,0.0697987156887134,1.7487730741255445,0.026954743590995464,0.37473443021597475,0.00037581214066160064,0.0348993578443567,0.26394898159738855,0.11173794485148958,0.08616247058166028,0.0005,,,,,,,,,
894,-0.2055986314886952,1.3068065389946841,0.05465031337566513,1.791208435694043,0.02597074570860049,0.36394685398630433,0.0002879387398755088,0.02732515668783256,0.20928621665700176,0.10796368385884658,0.08507312523702679,0.0005,,,,,,,,,
895,-0.13218219717135687,1.243680076983864,0.08204785920492083,1.723087747337578,0.028157032883560952,0.42861697312157865,0.00044136410835796493,0.041023929602460416,0.13653103535073208,0.11421956156155005,0.08717892160061602,0.0005,,,,,,,,,
896,-0.18841735214880867,1.3155004024791044,0.060598807907628616,1.7668775549483446,0.028370187035657787,0.39901473940100673,0.0003349651715726558,0.03029940395381431,0.19245881737403778,0.11439495113573238,0.08689868794813377,0.0005,,,,,,,,,
897,-0.16304529882615296,1.2459911933866405,0.05624871213037191,1.776612652850507,0.027562995602041562,0.390777981242083,0.00031943121312042475,0.02812435606518595,0.1670021634332987,0.11238492305327456,0.0861002091775886,0.0005,,,,,,,,,
898,-0.23574091900278038,1.3828988350046647,0.04918856759753709,1.781318948111469,0.02863245648474086,0.4007777842096522,0.0002637019381930058,0.024594283798768546,0.23979374133753867,0.11416351433200063,0.08610987216448848,0.0005,,,,,,,,,
899,-0.0915982137438034,1.1589480249093647,0.06821429485886608,1.7586805103827894,0.028681285165066926,0.41408275639457426,0.000365732210013621,0.034107147429433035,0.09579439258238254,0.11430165927767147,0.08866151750702238,0.0005,,,,,,,,,
900,-0.2525835196933602,1.3922588917402132,0.05347004695635934,1.778238846737974,0.027723319175550747,0.37460840680024066,0.00029343563689242263,0.02673502347817967,0.2563770555296771,0.11253550467952755,0.08717169432537063,0.0005,-0.16642878982659653,1.2816754942661572,0.1712117097536307,0.07315248635414087,1.729158005397039,0.03039470923965641,0.47251304874157946,0.0003921616387341859,0.036576243177070436
901,-0.14452934523415167,1.2355632893578643,0.06536638285856129,1.750092359850046,0.030391918111171513,0.4639406083905913,0.0003565793711268958,0.03268319142928065,0.14922250122679664,0.11894860636314157,0.08731220705883999,0.0005,,,,,,,,,
902,-0.2205899430920275,1.3478425991204686,0.06783523267742612,1.7479194476046838,0.029034244944754827,0.4605607854261167,0.0003767461831543321,0.03391761633871307,0.22525071521893497,0.11595349362498508,0.08540025947246849,0.0005,,,,,,,,,
903,-0.20670306675378522,1.320930760539193,0.05749421960918786,1.7649807268830602,0.029318516321663695,0.43668426778092423,0.00030325155636611175,0.02874710980459393,0.2111193388642315,0.11606025007958515,0.08608489604428045,0.0005,,,,,,,,,
904,-0.16439575977370527,1.2536181901526096,0.06330032198904206,1.7392453397635161,0.03081998347012014,0.4985123423765217,0.0003652137341421805,0.03165016099452103,0.1694335779492041,0.12049599075508524,0.08561426752311066,0.0005,,,,,,,,,
905,-0.18219342507167874,1.2520523760738338,0.05087794306194275,1.773309964229325,0.03049512843337572,0.43790182018371043,0.0002908231588462303,0.025438971530971376,0.18661852357627756,0.1185607761826662,0.08734320307542905,0.0005,,,,,,,,,
906,-0.1757527000114767,1.2577536233028224,0.0704558351609893,1.7481514876325144,0.029135558002989746,0.45326959889721363,0.0004086361625166087,0.03522791758049465,0.18034219179453084,0.11591164755702402,0.08605884155993179,0.0005,,,,,,,,,
907,-0.13222769980091947,1.2347668324898073,0.05392368699966787,1.7935547584260405,0.027792509741352805,0.403012635549434,0.00029209835775163866,0.026961843499833937,0.1363056445310754,0.11092451577065932,0.08842661848068782,0.0005,,,,,,,,,
908,-0.18446929629409242,1.2771956691273072,0.0644223613603912,1.7611915083671374,0.027793471826254367,0.4016567996613867,0.0003437190816971844,0.0322111806801956,0.18853912457728714,0.11226945231755008,0.08707826869477098,0.0005,,,,,,,,,
909,-0.05798224387854733,1.136516069454355,0.0763054135236102,1.743749548343555,0.028392761145509017,0.4350563416466035,0.00043942635640112696,0.0381527067618051,0.062392791760822616,0.113141373852748,0.08948225625343853,0.0005,,,,,,,,,
910,-0.09764704401195319,1.2443482485703918,0.06047535144934438,1.7743896108084982,0.028567835433531023,0.4288141830737352,0.00034362252289881786,0.03023767572467219,0.10198660363975229,0.11256201213997663,0.08835383363243828,0.0005,,,,,,,,,
911,-0.2858843145839141,1.437265277762865,0.06270420279873247,1.750368172647344,0.02807880344672761,0.41693540573782983,0.000349548113526343,0.03135210139936624,0.2901060199055535,0.11292054528350924,0.0867641315271127,0.0005,,,,,,,,,
912,-0.18759462598030874,1.275943958665248,0.05941675924529449,1.7704127312918891,0.025624224693174373,0.3400533617394108,0.0003368489502565798,0.029708379622647246,0.19104594059414098,0.10672564092034857,0.08836702767058292,0.0005,,,,,,,,,
913,-0.20867236950051715,1.2968493145219502,0.06302191739057175,1.7557932809677075,0.029274375356091814,0.4268693637227596,0.00034937013176857565,0.031510958695285876,0.21299362573056743,0.11577891080688849,0.08882023802652944,0.0005,,,,,,,,,
914,-0.046345541258467154,1.1575116756594936,0.09442758805127183,1.6826182711487359,0.03134084225422605,0.5228435879000817,0.0005282545218301048,0.04721379402563591,0.0516432996594234,0.1206438799980401,0.08993000701207562,0.0005,,,,,,,,,
915,-0.16524981816113954,1.2251128752059943,0.06440094072320968,1.7687330598743318,0.028463345616083928,0.4214115961025795,0.0003711969499951976,0.03220047036160484,0.16951753389262564,0.11296176260938781,0.0888929647346792,0.0005,,,,,,,,,
916,-0.21907975851863523,1.3503467454520846,0.05604451040055965,1.7927923955603557,0.026340110903735427,0.38057940939618456,0.0003160475423483533,0.028022255200279823,0.22293466326717643,0.10797055834412819,0.08594461463352923,0.0005,,,,,,,,,
917,-0.12180533770988546,1.208293265775021,0.06656037297395545,1.7702676331011484,0.026423996893839327,0.3823403346535741,0.00037467103575655985,0.03328018648697772,0.12568347062959676,0.10795053929763193,0.08799714632810188,0.0005,,,,,,,,,
918,-0.10987676270376914,1.2278970391036161,0.07474320503918497,1.760867457115273,0.025784742192868793,0.3809468154501004,0.00037804844614588485,0.03737160251959248,0.11374499161982235,0.10654219187611182,0.08723402631620983,0.0005,,,,,,,,,
919,-0.28652627741988923,1.423968073571352,0.07094424937952298,1.7365738142686489,0.027492818959791547,0.38404671045246386,0.0003656321605796214,0.03547212468976149,0.2904232387088521,0.11206387678271265,0.08770996329679626,0.0005,,,,,,,,,
920,-0.2297039328239135,1.3315741540821489,0.06716814473131524,1.7499824492551643,0.026669526976232753,0.35378741839068617,0.0003831838528152153,0.03358407236565762,0.23329672274320673,0.10969187502318539,0.09012680913010666,0.0005,,,,,,,,,
921,-0.20416616537952414,1.2895218365226921,0.06646017421468042,1.7756197537237668,0.025617590187537148,0.3424605170789834,0.0003630248845095158,0.03323008710734021,0.20764538708380362,0.10651855962088719,0.08888702720907238,0.0005,,,,,,,,,
922,-0.10241368615011726,1.2025063406555625,0.0738743952655642,1.7539532176346442,0.02667841477483859,0.3825833466994846,0.0004063755306434479,0.03693719763278211,0.10629806010222767,0.10830053450287741,0.0893607954631076,0.0005,,,,,,,,,
923,-0.14040680634535224,1.2468937641719546,0.06177011244783624,1.7915980568296606,0.02381552464978275,0.3205481060509314,0.00035304536571136675,0.03088505622391812,0.14366461889631088,0.10177193820911934,0.08717555275484835,0.0005,,,,,,,,,
924,-0.1611935320146121,1.2535169541976658,0.06237406336060428,1.781103422401309,0.0252075997144333,0.34077979630945177,0.0003491643939584839,0.031187031680302138,0.1646538196875505,0.1056252533956305,0.08732152391235128,0.0005,,,,,,,,,
925,-0.22613801757145385,1.318572669472787,0.05578538077015083,1.796007741099217,0.024216729273159508,0.31436577960434126,0.0003018098054925018,0.027892690385075414,0.22933054623334823,0.10373944166475053,0.08678766689955231,0.0005,,,,,,,,,
926,-0.18021234521164745,1.267291324641647,0.06969862837326989,1.7546619510111432,0.026341562336573778,0.35289565134107853,0.00037764507782847177,0.03484931418663494,0.18379747410953326,0.10908988378456003,0.08904087877262482,0.0005,,,,,,,,,
927,-0.23890160019179385,1.3792309398821854,0.06492371795412487,1.7590058611022725,0.026668992393753192,0.36352746760222326,0.00033221517819782896,0.032461858977062434,0.24259024893718617,0.10944584450335565,0.08730510316193421,0.0005,,,,,,,,,
928,-0.2676061873246014,1.4201459221339616,0.07488725676936768,1.7417070717909642,0.026160013197619715,0.34812257550256287,0.00038661586923249315,0.03744362838468384,0.271146139937422,0.10940631887167865,0.08798160012437051,0.0005,,,,,,,,,
929,-0.15018353434767823,1.2628588532160505,0.07898229255894662,1.7451310543695202,0.02605603162756774,0.3917995662691889,0.0004280223728224076,0.03949114627947332,0.1541627526909215,0.10866445629075258,0.08603300006876025,0.0005,,,,,,,,,
930,-0.05281477141546256,1.0981245522246166,0.07613484734097645,1.7468328599364094,0.027321039444870333,0.3975326326842128,0.0003921878820926233,0.038067423670488224,0.05684955537339548,0.11158496192764943,0.08779353269748992,0.0005,,,,,,,,,
931,-0.14693200197765777,1.2532804494464647,0.06509829607243382,1.773233601674106,0.02651493429584312,0.35686774096090385,0.00035560166692421387,0.03254914803621691,0.15055451688798904,0.10913481500250267,0.08743387279696416,0.0005,,,,,,,,,
932,-0.1461159864491163,1.2238386573375226,0.048374201262948405,1.8086998002007872,0.02477110081241744,0.3259330331775996,0.0002508211333816414,0.024187100631474202,0.14942009909085963,0.10504761364984173,0.08508384637731226,0.0005,,,,,,,,,
933,-0.2903233760573023,1.437205779931776,0.07204589947941689,1.7433695428989537,0.026511739784046306,0.3701479877833832,0.00040236962414861557,0.036022949739708446,0.29408233627654634,0.11062638489255996,0.08640267838801374,0.0005,,,,,,,,,
934,-0.17275446335566877,1.2933272685810042,0.08269939532504683,1.7167767613228029,0.027797063436614665,0.4115822720972834,0.0004718842764823556,0.041349697662523416,0.17693352238468218,0.11338092015098193,0.08729302447490835,0.0005,,,,,,,,,
935,-0.054530240914281804,1.157786531240802,0.08162657099949061,1.7292254087792744,0.027922068536495072,0.423418831292289,0.0004297062920912294,0.040813285499745305,0.05882683182971315,0.11337465259167659,0.08858586419875172,0.0005,,,,,,,,,
936,-0.07952913954382879,1.163582972305684,0.0856827590101912,1.7165095802266226,0.02920993959933733,0.45291113238678327,0.0004628717133205824,0.0428413795050956,0.08412288606013721,0.11647498394452153,0.08868425046450724,0.0005,,,,,,,,,
937,-0.1695275429255615,1.2509251948359785,0.056869130121996805,1.7820816811290403,0.02584807586266135,0.35253021315831945,0.0003305474368057199,0.028434565060998403,0.17310240591338505,0.1074918445598711,0.08610753946452755,0.0005,,,,,,,,,
938,-0.1796678032710392,1.238011266844614,0.06782927927358559,1.76272868326634,0.027128767260055364,0.39964817037060496,0.0003543198424272153,0.033914639636792795,0.183719370099639,0.11138414226354096,0.08684763147933929,0.0005,,,,,,,,,
939,-0.08491296802473211,1.138432970081873,0.06494433858320973,1.7722446438038904,0.025974252159257284,0.36290957328690987,0.000367765746468878,0.03247216929160487,0.08859593603079552,0.10722159230993517,0.08698526150179395,0.0005,,,,,,,,,
940,-0.0059174658480086045,1.0413317885051958,0.08828991631123793,1.7282253123918907,0.027302946785987596,0.44983320824780243,0.0004857193305124385,0.04414495815561897,0.010482082335071294,0.11130170814279472,0.08699230654136035,0.0005,,,,,,,,,
941,-0.10816911798812803,1.1853671836006507,0.0596441874018252,1.7960261378157,0.02473918517896864,0.34553854466600564,0.00031851561278177347,0.0298220937009126,0.11167547094599498,0.1043008856920701,0.08630812997091714,0.0005,,,,,,,,,
942,-0.25101336728844614,1.3521580275303453,0.06265109545327077,1.762383064255927,0.026682934573939603,0.36401869920638064,0.0003410062281184876,0.031325547726635386,0.25470591372116025,0.11076366439855934,0.08752172603755028,0.0005,,,,,,,,,
943,-0.20305556358796653,1.3205916372132536,0.056167237506977594,1.7966519542821189,0.024968410801553632,0.3419447671167237,0.00035243902881467663,0.028083618753488797,0.20652458578771823,0.10513918212231728,0.08573456964306761,0.0005,,,,,,,,,
944,-0.18403919624156775,1.2700605760089658,0.08565549810567771,1.7087978734584075,0.02857773885432799,0.41794326308737406,0.0004961099783900756,0.04282774905283886,0.18828350570001284,0.11554891846404755,0.0897724379163547,0.0005,,,,,,,,,
945,-0.1855781330013599,1.2912769225864422,0.07287641111033327,1.751129898209534,0.026732562813931264,0.38379956418529504,0.00042614612893403833,0.036438205555166636,0.18947433960903942,0.10976789791730501,0.08843481435910122,0.0005,,,,,,,,,
946,-0.15451913403643963,1.2462200039718756,0.0750216951218271,1.7399946142958493,0.027304827952269312,0.4189795556648422,0.00040580420294761895,0.03751084756091355,0.15876789842882144,0.11110629086199744,0.0863761837114522,0.0005,,,,,,,,,
947,-0.1658410895494471,1.2144981255881597,0.047303351722388975,1.808972017598117,0.026840911837009616,0.36301191090393603,0.0002735627790828527,0.023651675861194488,0.16951568568231445,0.10940169779825751,0.08764310213756786,0.0005,,,,,,,,,
948,-0.12814085671531428,1.2276659626740607,0.04882301339475686,1.8177626211361895,0.02435263599307086,0.3260573653107589,0.00024198757194708928,0.024411506697378425,0.13144643937705008,0.10214650165653943,0.08653574434794041,0.0005,,,,,,,,,
949,-0.1753570717166857,1.2778679807707123,0.06634429918139795,1.7615633224648384,0.02546071459610711,0.3506125179893874,0.0003874474036966801,0.033172149590698974,0.1789178591534319,0.10665815643320643,0.08706409911034481,0.0005,,,,,,,,,
950,-0.12298413396758066,1.1771586104539815,0.059232851892317494,1.7933621131540793,0.025473485660408024,0.35355011649042406,0.00033885925979786237,0.029616425946158747,0.12657057377216058,0.10475577212002095,0.0891974555667731,0.0005,-0.1652206076532423,1.2816254078527634,0.16934050712597307,0.0737212388269527,1.7476743593532245,0.027404138739353663,0.4061606638570073,0.0003955471153683411,0.03686061941347635
951,-0.21970655337712566,1.3583226312502217,0.056066411374058024,1.7915203301925509,0.0235064488736478,0.31105766426382997,0.00031457158468388164,0.028033205687029012,0.22286622414459972,0.10117647644535495,0.08630901450390838,0.0005,,,,,,,,,
952,-0.1629042478778287,1.277573072516252,0.06478158957474173,1.7809305725937472,0.025151268473393606,0.34229908844713997,0.00036348061877241624,0.032390794787370863,0.16638107366900112,0.10467139173080639,0.0887536070905601,0.0005,,,,,,,,,
953,-0.1461906105388927,1.2317728879602037,0.07718406126859154,1.754489268815526,0.026090437542101136,0.37672742654082225,0.0004457103758138617,0.03859203063429577,0.1500184788313815,0.10763107679618,0.08935690237805222,0.0005,,,,,,,,,
954,-0.1301691524841866,1.1872401725962365,0.06603183524254866,1.7799235502120676,0.02408206181853939,0.30341722844402064,0.0003665015396071851,0.03301591762127433,0.13325780493714623,0.10284219689339937,0.08857536459425255,0.0005,,,,,,,,,
955,-0.07214599056095629,1.1858108115184711,0.08314241236459774,1.7382561436764663,0.025760395791582714,0.38687365399995477,0.00045311024128090444,0.04157120618229887,0.07607821197098769,0.10710067788767239,0.08740668481652011,0.0005,,,,,,,,,
956,-0.14262490786023752,1.2382889059378641,0.06083611870963399,1.793831451126941,0.023079768277903586,0.2994986408097581,0.0003460499365052329,0.030418059354816993,0.14567171114156624,0.0999933334946331,0.08663382465963254,0.0005,,,,,,,,,
957,-0.2121152914743139,1.309802449387473,0.06559223100218126,1.7669370234746982,0.02475383585845778,0.3151741722793995,0.00033393885428184,0.03279611550109063,0.21532083807138658,0.10562579103304451,0.08785902924209396,0.0005,,,,,,,,,
958,-0.17905304527299754,1.2963691774822816,0.045335629840253855,1.8349764286185604,0.02108739851975826,0.24381598742019628,0.00025888069536469195,0.022667814920126924,0.18153481153335943,0.09578820019858944,0.08469337126379185,0.0005,,,,,,,,,
959,-0.23281852974559467,1.3453762418014406,0.04752137759792181,1.828912285476725,0.02272966931991914,0.27827550299676673,0.00025506966500059725,0.023760688798960906,0.23564588528386604,0.09976971684640888,0.0857095327441084,0.0005,,,,,,,,,
960,-0.15926161591116472,1.2337743311040574,0.05408349454133551,1.8085407349332696,0.022616509146209156,0.2704687271301039,0.00030170398513563166,0.027041747270667753,0.1620144473769371,0.09947294611202849,0.08620694274132741,0.0005,,,,,,,,,
961,-0.1388340537412616,1.2618248397591478,0.07248478177531094,1.7627169936975313,0.02425630268670964,0.3320969920367061,0.00035176459059635574,0.03624239088765546,0.14221241086835926,0.10402881735717907,0.08701877366034394,0.0005,,,,,,,,,
962,-0.17286676770291687,1.2693715496435156,0.0568796187745018,1.7980551793805297,0.024201032335123385,0.31608119226626985,0.00032240083331526686,0.028439809387250898,0.17607722399509376,0.10370745493201086,0.08619989995992146,0.0005,,,,,,,,,
963,-0.20667762488743946,1.3041824169699359,0.06464311606408406,1.7747865978455748,0.024181598051655873,0.30198114327345205,0.0003462757894763423,0.03232155803204203,0.20975096850207922,0.10416233228080593,0.08658884640548542,0.0005,,,,,,,,,
964,-0.14504045474377325,1.2120303050229837,0.0697248620274436,1.7642787638663784,0.024584960932555987,0.3406564394590013,0.0003845216237001621,0.0348624310137218,0.14850336957325266,0.10527835105348363,0.08611966247034464,0.0005,,,,,,,,,
965,-0.13743768853239563,1.220234568422375,0.06820027007474913,1.7753426813268998,0.024281422759075307,0.33437866039535935,0.0003663903797019552,0.034100135037374565,0.1408369926019969,0.10470028002281204,0.08548562152327138,0.0005,,,,,,,,,
966,-0.11749125046689324,1.2119496136193737,0.06456798841828049,1.7780394203726004,0.02449786696123954,0.3234797288101554,0.0003648014496225318,0.03228399420914024,0.12077976015790388,0.10460098552597961,0.08720526696476871,0.0005,,,,,,,,,
967,-0.049861695787907986,1.1278844785643791,0.07815658516852525,1.7463719555766806,0.026730114764886376,0.3705175751238139,0.00045136382658981047,0.039078292584262625,0.053627927189552074,0.11021442599566228,0.0886286234079427,0.0005,,,,,,,,,
968,-0.20874442025095902,1.2710594951470884,0.053485094613839615,1.8014165954743357,0.023703025817097698,0.3044760122950173,0.0002804839124738766,0.026742547306919807,0.21183674192629562,0.10312634920024044,0.08483355802653723,0.0005,,,,,,,,,
969,-0.22043008546042542,1.3106750781430003,0.049740322756940826,1.809795085222782,0.023239027375759842,0.28527024209366564,0.00026566090513704363,0.024870161378470413,0.22332841260264416,0.10182299251951313,0.08438374684742683,0.0005,,,,,,,,,
970,-0.056077043359327935,1.1116327621425475,0.07223532432473637,1.759147791453775,0.027290476740415567,0.41469955870136077,0.00041700744733372676,0.03611766216236819,0.060281918160891776,0.11126274182031219,0.08625000075218234,0.0005,,,,,,,,,
971,-0.11279426301618195,1.2128131378095195,0.08731185803018135,1.7016047029966814,0.029635898876430675,0.4579561192849259,0.0004931570848716389,0.043655929015090675,0.11743942775592499,0.11813347402187041,0.08799397208256399,0.0005,,,,,,,,,
972,-0.23021678137099977,1.3603258810741516,0.053731927717568594,1.7932685688070968,0.023769724327163233,0.3165461021858144,0.000292829984284395,0.026865963858784293,0.23342996934224755,0.10335553905077224,0.08392675006371617,0.0005,,,,,,,,,
973,-0.09861764482802728,1.217193202206036,0.06490142875378568,1.7653540514754769,0.02799408170885349,0.4276326295227405,0.0003548670955349152,0.03245071437689284,0.10294762404910165,0.11311410947450795,0.08540527912879875,0.0005,,,,,,,,,
974,-0.1436911577321901,1.209585810888773,0.07866747234493038,1.7222747377565417,0.029658937077205266,0.4887083130413006,0.00041919367356383627,0.03933373617246518,0.14863898928288877,0.11799650706199818,0.08586154428345377,0.0005,,,,,,,,,
975,-0.22405209103632584,1.3166033691506909,0.07226952104799264,1.7262969193810946,0.02995833222195471,0.4619810168066229,0.0004262638801729629,0.03613476052399632,0.22872956157291158,0.11854099643630896,0.08627235079293569,0.0005,,,,,,,,,
976,-0.23331429343973564,1.3821799183492103,0.05706745225225372,1.753896307153707,0.031382797981995614,0.47423618674899237,0.00033190442326723447,0.02853372612612686,0.2381060470406559,0.12145344190444603,0.08710817217113057,0.0005,,,,,,,,,
977,-0.15830008864826534,1.2762357650057785,0.07648862317835955,1.710760837562441,0.03302126010947076,0.5287212584973962,0.0004062597635637545,0.03824431158917978,0.16364671575083975,0.12591231947973971,0.08870388817576699,0.0005,,,,,,,,,
978,-0.1419625756456324,1.2441380417830898,0.08168571576416256,1.6894389451682912,0.03440007664390561,0.6176263385071146,0.00045908471541538704,0.04084285788208128,0.14820116712519144,0.12948333706395648,0.0856564709197581,0.0005,,,,,,,,,
979,-0.13002062330058123,1.2007081156882624,0.06547662501712936,1.71983997173571,0.034880441123082015,0.5644745900760596,0.00034016626167216314,0.03273831250856468,0.13571870757618448,0.13019991593049335,0.08705017837362264,0.0005,,,,,,,,,
980,-0.1438385099613847,1.2272499807922734,0.06408370814999541,1.717645724355176,0.035636175680998076,0.5771970337922915,0.00037466923806989464,0.032041854074997704,0.14966344530300685,0.1318473754376401,0.0883268207735794,0.0005,,,,,,,,,
981,-0.13576836238934253,1.2330484638313233,0.08051640761010503,1.680177029650214,0.03583489649121017,0.5836096026200474,0.00044167737021183115,0.04025820380505252,0.14166593516334666,0.13319043926773194,0.08939533821484767,0.0005,,,,,,,,,
982,-0.2160709819315621,1.3073739633085757,0.03984209272386008,1.790261543146771,0.031329958459857504,0.45263916258140535,0.00021322820454177586,0.01992104636193004,0.22063732950121492,0.12100906662590535,0.08609955301587632,0.0005,,,,,,,,,
983,-0.1421094904973195,1.2147211740463209,0.0551857632642989,1.7774132996570704,0.029152528962979762,0.4374521069308118,0.0003173434339028404,0.027592881632149444,0.1465325520155954,0.11555582965457808,0.08526068621846984,0.0005,,,,,,,,,
984,-0.11608310435476712,1.2068484147354432,0.0649947119578583,1.7453003554515407,0.03158945273734857,0.49594050219047314,0.0003463759525080278,0.03249735597892915,0.1210959234957304,0.12181043888594464,0.08593223604244868,0.0005,,,,,,,,,
985,-0.23478530400457054,1.383586738055814,0.06411113870861385,1.7248151342016502,0.032914650499179555,0.5227480747858084,0.0003130727282156699,0.03205556935430692,0.24006521920040708,0.12654545385540855,0.08635953008616956,0.0005,,,,,,,,,
986,-0.1306706346799176,1.1958525192408955,0.05287495140495942,1.7686955807378322,0.03213795935803687,0.5089044677549097,0.0002902033943304454,0.02643747570247971,0.13580670582291987,0.12353521661840744,0.0844234296955155,0.0005,,,,,,,,,
987,-0.15158629160107856,1.2289017625237206,0.07283107440193119,1.714861939041897,0.03261336208188337,0.5198943355070214,0.00040684223242999824,0.036415537200965596,0.15684286753506446,0.12548958804868363,0.08660723021532599,0.0005,,,,,,,,,
988,-0.14704821528647502,1.260778112347188,0.08498813735524391,1.6974896277493166,0.03243903995427776,0.5508511905277303,0.00047346573713356155,0.042494068677621954,0.1526209308140788,0.12548199592776574,0.08526633956914545,0.0005,,,,,,,,,
989,-0.2314493805234165,1.322784078592487,0.0674703683956411,1.7311970955632519,0.0324378385441988,0.4731640537310444,0.00036514885702395607,0.03373518419782055,0.23623571970445062,0.12500253036817463,0.0874008551645018,0.0005,,,,,,,,,
990,-0.1522529666347227,1.2211885468547783,0.06828139303319539,1.730677884833734,0.030788355736852742,0.4889892319162104,0.0003588183904468602,0.03414069651659769,0.15719789461315425,0.12160419281981263,0.08457690351248232,0.0005,,,,,,,,,
991,-0.16695600374572683,1.286533653227366,0.06849776074234959,1.7339099562619433,0.03004849392092003,0.4447101859772025,0.00037970585896547653,0.034248880371174795,0.1714584906440223,0.11929894341046263,0.08600669625005167,0.0005,,,,,,,,,
992,-0.13217384862064774,1.1916076987126745,0.052988720639800896,1.7798961275977225,0.0286458838225406,0.41623751870370934,0.000316678210082568,0.026494360319900455,0.13638368391138153,0.11598298058840543,0.08361297188809716,0.0005,,,,,,,,,
993,-0.19861995795200466,1.2908806130051709,0.06850785775791438,1.7346513417320863,0.02911503128462408,0.4533011826354868,0.0003970596971122212,0.03425392887895719,0.2032085408176269,0.11731865355149144,0.08428017068842886,0.0005,,,,,,,,,
994,-0.08862706998160519,1.1646052655253236,0.07374894173482259,1.7207210010370142,0.029990192219082033,0.4701453365948801,0.0004163712340548639,0.0368744708674113,0.0933867687407723,0.11917865092703517,0.08426058756377962,0.0005,,,,,,,,,
995,-0.12513052138926611,1.2353898188693793,0.08280709633419986,1.7001717243653123,0.03120652866202542,0.4805965661624682,0.000489707282387601,0.04140354816709993,0.12999978938912543,0.12303870921515171,0.08716239476737764,0.0005,,,,,,,,,
996,-0.05052659609570671,1.175193749529712,0.08633427237927985,1.7021522617153693,0.0304261199793861,0.48441060513346357,0.00045337957025311086,0.043167136189639924,0.05543542460155067,0.12065693795905721,0.0866682319879713,0.0005,,,,,,,,,
997,-0.28303853254326794,1.3856407795902026,0.05705811015631898,1.7761101156098669,0.026615655755108783,0.3958238585991908,0.00031202483054978996,0.02852905507815949,0.2870461815337995,0.11101908181002752,0.08183496668481985,0.0005,,,,,,,,,
998,-0.1194876270195572,1.18654360531638,0.07507083286482345,1.73954399641761,0.02823101328879353,0.42446718041545384,0.00044023280554468904,0.03753541643241172,0.12379163200816379,0.11556822372089537,0.08446824146103102,0.0005,,,,,,,,,
999,-0.1188517960232502,1.1675325235548661,0.07304193921243544,1.7317545882839902,0.02847867239186949,0.47222376444955017,0.00041915303674031426,0.036520969606217715,0.12363206371360216,0.11630285622018954,0.08244765524506216,0.0005,,,,,,,,,
1000,-0.14628858094888172,1.2460791089882273,0.08167752312606666,1.706414303416907,0.0307054361435387,0.46838417892934003,0.00045640051870097956,0.04083876156303333,0.15103488964795936,0.12127258199213597,0.0871506370437045,0.00025,-0.16663779352299524,1.2817913681135629,0.1713103635486288,0.07290286687563943,1.728125718103041,0.029716238749354917,0.46149305324451745,0.0003906802569541493,0.036451433437819716
1001,-0.15200843630863375,1.2277155709275585,0.0614840810379107,1.7678423381838335,0.02653585911046509,0.3728548538848444,0.0003207813054187626,0.03074204051895535,0.15578861312443715,0.11122354830514442,0.08392564340456626,0.00025,,,,,,,,,
1002,-0.05687302805077407,1.1263877315122572,0.08535344203430878,1.7163653815300168,0.02956666605774308,0.4653805057956054,0.0004886003078336168,0.04267672101715439,0.06159155948664092,0.11825406743502348,0.08601718264981742,0.00025,,,,,,,,,
