iter,mean_reward,mean_terminal,std_terminal,mean_step_reward,mean_terminal_penalty,mean_terminal_center,avg_turnover,outside_frac,center_dist,mean_halfwidth,mean_width_scale,mean_threshold,center_resid_l2,width_anchor_l2,actor_loss,critic_loss,loss
89,0.008982997282988825,1.1267691019624515,0.27291634116651714,3.564681461503502e-05,0.07984609370310461,1.1223295831218236,0.07875644723597328,0.2526041666666667,0.053880972017082855,0.04912310473596159,0.9434751085530175,0.04912310473596159,0.0,0.0059300817493442275,0.010539790106887614,8.959006136088533e-05,0.011162776774111857
90,0.0077112455055065,1.1038681574995444,0.25791668618732316,3.0600180577406745e-05,0.07576234815638255,1.10031452204854,0.13689761060503647,0.2839781746031746,0.08552601209766154,0.06043801757931817,0.956672876023239,0.06043801757931817,0.0,0.006368506836402359,-0.017985015843673048,0.0001222568075535454,-0.017345357377265426
91,0.006328419587384662,1.1937503984885771,0.23989687677053897,2.5112776140415324e-05,0.05758956900331075,1.1908794072890951,0.09233228693857401,0.2579365079365079,0.061261266604897835,0.052665385891264946,0.9480078482307417,0.052665385891264946,0.0,0.00591609493259611,0.004566147077506101,9.563648978706544e-05,0.005191942974126666
92,0.007627302646871809,1.0982826264565941,0.2509153311069911,3.026707399552305e-05,0.07330492746509974,1.0942961174092876,0.1253525346009843,0.2690972222222222,0.07890657727875318,0.05806127452727462,0.9505201721899741,0.05806127452727462,0.0,0.006612715753050048,-0.00220781650135221,0.00013197910532762204,-0.0015632526751409226
93,0.008156243910308105,1.2023903207058533,0.21786760392584245,3.23660472631274e-05,0.0474720064734646,1.1977990876025069,0.07807045082206457,0.2650049603174603,0.053699659999871016,0.04902757610937084,0.9451792934385236,0.04902757610937084,0.0,0.005721252215285419,-0.006123215245943403,9.933058712817815e-05,-0.005495967141369612
94,0.007667059147551888,1.1925958932621405,0.23302557767333304,3.042483788711066e-05,0.054355740646576174,1.1885501891547894,0.09258817551058393,0.2631448412698413,0.06109780349780719,0.05044072060934297,0.9444212129882936,0.05044072060934297,0.0,0.006078090049689488,0.0016401309942790081,8.526473254131294e-05,0.002260603010393761
95,0.012950780429467321,1.1127279476652734,0.26302605469988355,5.139198583121953e-05,0.07679911656970134,1.1058911477867777,0.08262111011168354,0.23288690476190477,0.05743750235791083,0.0542124785642956,0.9402603605339023,0.0542124785642956,0.0,0.006298550274804709,-0.005293450257214473,0.00011243128530619384,-0.004659274503492175
96,0.007809150768201082,1.09194410232635,0.29588958040712526,3.098869352460747e-05,0.09922672081556291,1.08810488026138,0.10805897595103134,0.2496279761904762,0.07021613572055775,0.054831882408849376,0.9477691871143701,0.054831882408849376,0.0,0.0063454206183040165,-0.012292880760405047,8.261877652770763e-05,-0.011673664389728503
97,0.007918320830398815,1.140660325007506,0.2517219753406473,3.142190805713815e-05,0.06688514989761224,1.1371118192434342,0.10434940287945571,0.25830853174603174,0.06854183816512643,0.05597152143493472,0.9486672681601223,0.05597152143493472,0.0,0.006187838237761521,-0.005595503045092039,8.53344110760227e-05,-0.0049751864385218884
98,0.010456511981948254,1.1167033986576638,0.2826658254211892,4.149409516646133e-05,0.08683829265622628,1.110754705074,0.10464121113104514,0.2578125,0.06803110192517374,0.05539651868124177,0.9470474036393643,0.05539651868124177,0.0,0.006248783401991647,-0.00974511323594254,0.00012472614839537953,-0.009105139814548493
99,0.011973114256284577,1.1227286544078403,0.24609387051964682,4.7512358159859425e-05,0.06653305395696366,1.1156953348377283,0.10590285975893204,0.26178075396825395,0.06924517580546959,0.05770281563279363,0.9512979816001799,0.05770281563279363,0.0,0.006375590879780471,-0.0029711837225295116,0.00011772163210319067,-0.002334685750803779
100,0.01066387606243574,1.1170916794488224,0.25015742782916933,4.231696850172912e-05,0.06945252831472289,1.111720059051764,0.09977655511454162,0.2374751984126984,0.06593169234059926,0.054253783619784356,0.9469216941804246,0.054253783619784356,0.0,0.006378403145535384,0.01641589701422396,0.0001242175850117231,0.017055545775669704
101,0.006573322414035866,1.0127275816887493,0.2703064047937879,2.6084612754110577e-05,0.1081365111326872,1.0101029051338468,0.14144163741105478,0.2673611111111111,0.0891984113332742,0.06372283804196946,0.9526993423358237,0.06372283804196946,0.0,0.006960347104445706,-0.0046404757818701466,0.00010999873043403802,-0.004007454502754345
102,0.005088871845335651,1.1302124029865417,0.21686545144918623,2.0193935894189093e-05,0.05190093272917222,1.1285559901606041,0.09471267782428242,0.24144345238095238,0.06355447889357652,0.05579397001255917,0.9442481134164649,0.05579397001255917,0.0,0.006395957644344318,-0.013120907166612723,7.304031387680032e-05,-0.012507029484235651
103,0.00900489039522976,1.0628009376002296,0.32013170372110683,3.5733692044562543e-05,0.12130789045075457,1.058290131145969,0.1256450224977692,0.29737103174603174,0.07821886092481684,0.05432970968140305,0.9492909532541695,0.05432970968140305,0.0,0.00625321259475384,0.011174435764301181,9.522116452899006e-05,0.011799161127954748
104,0.012223480030951918,1.1103283709996759,0.29598032163970595,4.850587313869809e-05,0.09564535184551552,1.1039566002940617,0.10843248797267105,0.27021329365079366,0.06885871709991219,0.053874661233109855,0.9514338023988878,0.053874661233109855,0.0,0.00601080437813516,-0.007401238101713173,0.0001092572952047519,-0.006769837079938354
105,0.010122963629779486,1.1100517241153305,0.2818135260839231,4.017049059436304e-05,0.08750955581847865,1.1050139251917475,0.1130464821387065,0.27938988095238093,0.07062367103020553,0.05306242695813457,0.9541834199390553,0.05306242695813457,0.0,0.005864542016126459,-0.003341124362574515,9.223315161508067e-05,-0.0027184816739565503
106,0.009762438303876471,1.079389184576858,0.2719262099676035,3.8739834539192346e-05,0.08849083246438044,1.0747946353218607,0.1000258475537649,0.24441964285714285,0.06725242611042909,0.058232793758301205,0.946168713650551,0.058232793758301205,0.0,0.006402265095260552,0.0031209300381295903,0.0001268939374650267,0.003761340843751652
107,0.006402222268580522,1.1146054701293773,0.23172302228661368,2.5405643922938582e-05,0.06098778478946716,1.1112923692818115,0.09814825103165885,0.23363095238095238,0.0648921228991048,0.055095392851434874,0.9427042928463947,0.055095392851434874,0.0,0.006432883980333912,-0.01687384782453726,7.83873104029336e-05,-0.01625775971256118
108,0.0123689299625982,1.0499783397790432,0.26219021587067287,4.908305540713571e-05,0.09125020783376223,1.0433627667747216,0.11224250502882938,0.24739583333333334,0.07297341418209828,0.05691736512171165,0.9439107511508955,0.05691736512171165,0.0,0.006531530557839362,-0.011360896485833397,7.587241292191852e-05,-0.01074606717502033
109,0.010706885716442942,1.1844832041336943,0.21036478926285546,4.248764173191644e-05,0.04449411551556219,1.1783011543555149,0.09521368376033051,0.306671626984127,0.06197147913031008,0.05218709225506875,0.9522852477995158,0.05218709225506875,0.0,0.0056226993757665725,-0.00612597925783962,0.00011217830520800548,-0.005494005831065591
110,0.006575164335277169,1.0922642035077126,0.27495026330263855,2.6091921965385592e-05,0.08720464913601784,1.0893937984654483,0.11384567134610298,0.2713293650793651,0.0731368231287183,0.05876552758050876,0.9491404484639678,0.05876552758050876,0.0,0.006460320519231934,0.004774077826687378,0.00010208889201357397,0.0054017441690076455
111,0.006973742411460541,1.1016828630954625,0.28583904984799113,2.7673580997859294e-05,0.09137022182710791,1.098417652756923,0.11521256866825198,0.275421626984127,0.07299165730994568,0.052430057228599766,0.9517371643794985,0.052430057228599766,0.0,0.0060469366301072825,0.0022699384996702427,9.515724275983568e-05,0.0028936256344745063
112,0.009916978781866207,1.1756662919768261,0.2326859112970205,3.935309040423098e-05,0.054734862662281974,1.1700640698234386,0.07128062366372279,0.2371031746031746,0.050923541479055666,0.0505600498523982,0.9435734967944043,0.0505600498523982,0.0,0.0058115148665131445,0.00135788458467603,7.970351052529633e-05,0.00197350943259942
113,0.00858541183853387,1.123810433720927,0.2799960134614102,3.406909459735663e-05,0.08420261756407547,1.1199333725744416,0.12224577505325032,0.28125,0.07693204429249037,0.057145757001896016,0.950963762127749,0.057145757001896016,0.0,0.006414251118978517,0.00490560488392785,0.0001039925511050511,0.005533876989393573
114,0.011699559958267311,1.0470009068155608,0.30808788761738404,4.642682523121949e-05,0.11832686901180256,1.0412475367296068,0.1311864633240048,0.3056795634920635,0.08118082950817453,0.05636081523357553,0.9514400087785237,0.05636081523357553,0.0,0.00634186010240066,0.00046497559468589803,9.092874411073374e-05,0.0010865434066378746
115,0.00960627044336447,1.110741691578578,0.24139000405532302,3.812012080700187e-05,0.06623617968008258,1.10568606489658,0.11144979127216015,0.2588045634920635,0.07188656204554479,0.056771436290792496,0.9500990349581256,0.056771436290792496,0.0,0.0063594634757989255,0.004410357720830019,7.872917237996033e-05,0.005025743351289997
116,0.00793747494521184,1.1379345167455197,0.22665381653582012,3.149791644925333e-05,0.05522407676186538,1.1339732848702293,0.13157104117822696,0.27802579365079366,0.0829561152938553,0.06166315486644118,0.9528685964552595,0.06166315486644118,0.0,0.006734000707935945,0.008134158233291344,9.905753987235727e-05,0.008759982585729648
117,0.006541088131661665,1.092116798224118,0.2999244758912737,2.5956698935165332e-05,0.10159347646407083,1.0888167050416109,0.11052417826444327,0.29712301587301587,0.07040328361711828,0.05371755140488585,0.9524890491532287,0.05371755140488585,0.0,0.00606375570062564,-0.005613367439914932,7.819161858204087e-05,-0.004998746292129106
118,0.0095699540698324,1.1307645565599231,0.27166505883286446,3.797600821362064e-05,0.07859545081900775,1.1263157442830245,0.10971268735849221,0.2511160714285714,0.07082877777480064,0.054710375796848655,0.9486618858860802,0.054710375796848655,0.0,0.006277027039756579,-0.0011774129953395344,7.447174322355816e-05,-0.0005645385128938295
119,0.010991202939256954,1.1353245342088625,0.2640736764663427,4.361588467959109e-05,0.07391782247775126,1.1294184261564966,0.1022444503892739,0.26041666666666663,0.06696447548484419,0.05369555130037379,0.9522363607063332,0.05369555130037379,0.0,0.0059389993490242335,-0.013845924804217374,8.034411589537384e-05,-0.013230552162126505
120,0.008125445640051304,1.1487850469275955,0.21984434350694396,3.224383190496549e-05,0.05095450679020778,1.1445637539440634,0.08236305683310256,0.25806051587301587,0.05686847315135666,0.054159889691858365,0.9455926849414977,0.054159889691858365,0.0,0.005970184735835206,-0.0015894455081670762,7.530981581561541e-05,-0.0009766588297292838
121,0.009393437345683195,1.1114185651452533,0.27043666178069176,3.727554502255236e-05,0.08098265863601001,1.1062292521363735,0.11839577670774577,0.287078373015873,0.0747829305917629,0.057918160723008594,0.9557450137220795,0.057918160723008594,0.0,0.00632786390477579,0.0025225367762992446,9.682153420670237e-05,0.0031463369941015116
122,0.007832805714744612,1.1109938180899182,0.287260161578342,3.108256236009767e-05,0.09044050084822572,1.1071722144837075,0.13211319550888437,0.30084325396825395,0.08048618499923374,0.053954636329383056,0.9610466674406932,0.053954636329383056,0.0,0.005812588125842633,-0.009155431151702774,0.00011352854668256073,-0.008523892702441522
123,0.010642436401028476,1.0688024963588219,0.27323866484157744,4.223189048027173e-05,0.09187215292608479,1.0638502860323804,0.11656271662364381,0.24417162698412698,0.0755785913897111,0.05978423968212852,0.9511001469142931,0.05978423968212852,0.0,0.006550026831492322,-0.0012569106582926944,9.408060418957979e-05,-0.0006344587405722927
124,0.007724417540283277,1.1042349855521536,0.2623628731149962,3.065245055667968e-05,0.07800521518135177,1.100055725415702,0.10859554483367406,0.2554563492063492,0.07042296132299701,0.05663935472307839,0.9447195964876995,0.05663935472307839,0.0,0.0065926973033352525,-0.013899986877810097,6.784412865777696e-05,-0.013290710526383764
125,0.01164260224735409,1.0419455324261804,0.29572292459592087,4.620080256886545e-05,0.11243326285160826,1.0363748711126992,0.11079917846278298,0.24764384920634921,0.07251223718576438,0.05731137164971442,0.9446858553262489,0.05731137164971442,0.0,0.006386903060766767,-0.010389355372662161,6.189751511078254e-05,-0.009783358121251902
126,0.006313981012989783,1.1106055783407704,0.24539641691067546,2.5055480210276918e-05,0.06821076405638614,1.107778986555865,0.11258333160906438,0.2646329365079365,0.07236030601363702,0.056858725278723626,0.947238001930109,0.056858725278723626,0.0,0.006388605676455494,0.00596684122006114,6.27232287901506e-05,0.006573153031926761
127,0.01104620002310323,1.0826300521444934,0.30664762778259724,4.383412707580646e-05,0.10780847228429864,1.077643551129889,0.1413657285836863,0.287078373015873,0.08774073736558098,0.061850365526747886,0.9552580643697717,0.061850365526747886,0.0,0.006497428264381186,-0.011058412408431965,7.928602935127399e-05,-0.010443810372697867
128,0.013026605590958692,1.0506723206762834,0.2984470357475492,5.169287932920116e-05,0.11136938895870563,1.0438910784536528,0.1335891213583207,0.25806051587301587,0.08425454584520722,0.061395438742064365,0.9546034333896057,0.061395438742064365,0.0,0.006540319795021263,0.001062958014731709,9.953880608092767e-05,0.0016876293313612646
129,0.007814106718366916,1.098689563153119,0.2751768361300063,3.100835999351952e-05,0.08598609575662616,1.0950132235221415,0.129320089315501,0.28410218253968256,0.08152187724086427,0.061298310779578424,0.9536575571899901,0.061298310779578424,0.0,0.006676295206565645,0.00516434886233375,7.933909539293938e-05,0.005778956300030846
130,0.007911146907949557,1.1391895442076168,0.26717927832766714,3.139344011091095e-05,0.07508267830137044,1.1354728351450394,0.11053523174799199,0.24627976190476192,0.07070024451329174,0.05490155523060664,0.9501102396329962,0.05490155523060664,0.0,0.0062750890748970965,0.00020732677927221433,6.556585908128735e-05,0.0008145463936818056
131,0.013346710838689093,1.0977398237357785,0.29014975545078203,5.296313824876624e-05,0.09464402423773825,1.0908396275638688,0.12364980447346344,0.2855902777777778,0.07754587331111676,0.056385365264637985,0.9475010088392803,0.056385365264637985,0.0,0.006507109233874753,-0.005417976093324363,5.824694100476695e-05,-0.004814283916794064
132,0.01272472182327798,1.0164402697803285,0.2896402436360188,5.0494927870150716e-05,0.11758564529185091,1.0098160601334492,0.12884786123860664,0.2393353174603175,0.08273016089879312,0.0619910461611344,0.945038928642487,0.0619910461611344,0.0,0.006946217095819,-0.007819099846595217,6.517338808676924e-05,-0.007211605337661983
133,0.009482861769394484,1.034873662749468,0.2917022376049486,3.763040384680351e-05,0.11235690267751036,1.0303733075981536,0.12743144205518672,0.275421626984127,0.08075233876457977,0.05991916168204852,0.9516743570941412,0.05991916168204852,0.0,0.00647003886667555,-0.013132817881017122,5.8881171392167786e-05,-0.012529045657660342
134,0.009760291407026032,1.0890314079375396,0.29849290903279063,3.873131510724616e-05,0.10141204516718258,1.0833065187736577,0.12056421471428311,0.271453373015873,0.07720824168788784,0.05907298516329311,0.9532677464636073,0.05907298516329311,0.0,0.00650726758674933,0.0023627495866040396,6.555669596630087e-05,0.00296979680196795
135,0.008120440825211376,1.094847106009139,0.2688271547985434,3.222397152861657e-05,0.08332517027173326,1.091090157790954,0.1125324546290156,0.2612847222222222,0.07297147126578746,0.05838678299314588,0.9521296320088628,0.05838678299314588,0.0,0.006389322998914976,-0.008492932493485508,5.5982708066108425e-05,-0.007890890215659538
136,0.006870430576916344,1.0800487601215356,0.2916664409546804,2.7263613400461683e-05,0.09945761272755099,1.0768973705850022,0.10399499800314935,0.2554563492063492,0.06708798052925423,0.052851155243486075,0.9457842596098023,0.052851155243486075,0.0,0.0062549827529472905,-0.004287890438228767,4.6318184194500004e-05,-0.003690914761584578
137,0.009683955716514368,1.1234472765883727,0.24331319658719755,3.842839570045384e-05,0.06506163109521731,1.1183729239876967,0.11415749985043663,0.28509424603174605,0.07260518700486973,0.056793238153484055,0.9526756891371578,0.056793238153484055,0.0,0.006199346835104794,0.008518948217893986,7.412821624409237e-05,0.009129673275645117
138,0.009158063738768724,1.1137461927501735,0.2688853330580546,3.634152277289176e-05,0.0797390415988312,1.1091687365630043,0.1241368667532005,0.28410218253968256,0.07733696661688788,0.055750841538382195,0.9514760356781518,0.055750841538382195,0.0,0.006390601986067546,-0.00643229641529197,5.44219830176465e-05,-0.005831333218003107
139,0.011812650416230926,1.0957710943322643,0.25486682345693035,4.6875596889805256e-05,0.07582076247571981,1.0891099465260754,0.1279655246200406,0.2775297619047619,0.0807866973883671,0.05920128670331591,0.948079590200715,0.05920128670331591,0.0,0.006699960809981668,-0.005601222065970366,5.236370579774736e-05,-0.005001078647467549
140,0.010667896411521906,1.143918172409509,0.23714156750435608,4.233292226794407e-05,0.05938129442431263,1.1380728679170473,0.10895466935100277,0.25632440476190477,0.0706166212013277,0.05729322582826496,0.9482118290259702,0.05729322582826496,0.0,0.006441176104619906,-0.0023225574244502686,6.563377762153127e-05,-0.0017161377537409316
141,0.007899879584600564,1.1240797924160306,0.27389299225539193,3.1348728510319695e-05,0.08078124912620518,1.1210451553326761,0.11781841402297707,0.2744295634920635,0.07466516171618114,0.055048243148613674,0.951118965830051,0.055048243148613674,0.0,0.006275830474338421,0.004898765087724655,5.174887599052016e-05,0.005497976962988196
142,0.008237139250345249,1.1795768574381618,0.2551853339631377,3.2687060517243046e-05,0.06553665942197927,1.1748201160408305,0.10437122583666597,0.2982390873015873,0.06720372080577011,0.05474422574563032,0.9533285102067361,0.05474422574563032,0.0,0.005899515918676622,-0.004401623744980494,5.997161962826527e-05,-0.0037987768114537534
143,0.007027186572518187,1.1257154418346844,0.2716142930125269,2.7885661002056297e-05,0.07929251975051096,1.1220028421429635,0.10184963492123882,0.28137400793650796,0.0663125630456673,0.05412787506609056,0.9489286424659845,0.05412787506609056,0.0,0.006144492920871258,-0.0060497632735171895,5.755309936999767e-05,-0.005447980622117397
144,0.008146340290368266,1.1755725020608394,0.23346301037831935,3.2326747184001054e-05,0.05510167987047493,1.171380561421641,0.10597252897240395,0.28782242063492064,0.06874453813160233,0.0556664792427293,0.9581843033082467,0.0556664792427293,0.0,0.0058169556912028,0.0032025500251380034,6.47289241608367e-05,0.0038074930527035363
145,0.011989209891036781,1.069803069641467,0.27392965843428074,4.757622972633644e-05,0.09198869844470633,1.062414846385442,0.09665717626740568,0.2534722222222222,0.06443113301745937,0.055996920409445025,0.9451947589273186,0.055996920409445025,0.0,0.006217722433295296,-0.00028505086866947426,4.4810758573307874e-05,0.00031023384384437717
146,0.010956240898702218,1.0729267200382613,0.2658161371725038,4.34771464234215e-05,0.08680583726154578,1.0672392784297589,0.1168383930064388,0.2721974206349207,0.07507662829400029,0.058968756017684226,0.9462175178824077,0.058968756017684226,0.0,0.006743669359108584,0.003737163689411585,4.298563877153856e-05,0.004331961789950355
147,0.00925344674654675,1.1283309392187446,0.2571193412693642,3.672002677201092e-05,0.07124680992805907,1.1243479417910238,0.11561042564781218,0.2456597222222222,0.0749215472860711,0.059244580223154535,0.9503035608381152,0.059244580223154535,0.0,0.006423270056666351,0.002610488845939907,5.660822292529829e-05,0.003211677840253105
148,0.003860867888262144,1.1622804703226757,0.25516812021632523,1.5320904318500572e-05,0.06653353249381155,1.1612184073902587,0.11276500618350874,0.28335813492063494,0.07194344038502896,0.055787508608182955,0.9531167227351234,0.055787508608182955,0.0,0.006226720138168979,0.0013303285738697108,4.1987535803283214e-05,0.0019239106757033937
149,0.007208612213018999,1.1091151970056328,0.302747574613791,2.860560401991666e-05,0.09991614134985788,1.1056123341622954,0.1116654723771425,0.2689732142857143,0.07065203264096143,0.05297884647372342,0.9500627195054379,0.05297884647372342,0.0,0.006245061236160514,-0.002462447357092545,4.7361002440833664e-05,-0.0018662601798421054
150,0.007834349654855459,1.0949461430530303,0.276301113386173,3.108868910656929e-05,0.08737861811787319,1.090760555828535,0.08825213294340867,0.23722718253968256,0.059808784503905504,0.05459136191166674,0.943539363233933,0.05459136191166674,0.0,0.006160010234455993,0.005161986988064194,3.81504504316781e-05,0.005753383839308342
151,0.008594545486040741,1.1503319179339009,0.23520053757621615,3.4105339230320395e-05,0.05778621125226581,1.1462660248346188,0.09058155029862872,0.2543402777777778,0.06121063281986949,0.052791030874806966,0.9477898402086524,0.052791030874806966,0.0,0.0060603216430577585,0.0006459847455350028,4.468519165204687e-05,0.0012404492797979264
152,0.01130439929526054,1.1140293449470182,0.29960458235240117,4.4858727362145e-05,0.0971538592967955,1.1088637153373693,0.10288050670377491,0.2600446428571429,0.06708324403815896,0.052932568381744274,0.9504847405830207,0.052932568381744274,0.0,0.005991866061116118,0.001424551286742402,4.152624091865773e-05,0.0020172678910566795
153,0.00586082357353926,1.1853183951488246,0.20623009127882747,2.325723640293357e-05,0.042746400069879564,1.182662643609441,0.08419444498768888,0.2472718253968254,0.058048722287311665,0.05326726182387341,0.9467758370190003,0.05326726182387341,0.0,0.0059934788126224875,-0.0018400660429737574,4.188763880929656e-05,-0.0012472671259626635
154,0.00703026864774463,1.1646796047519397,0.24486139737223048,2.7897891459304088e-05,0.06120463424356055,1.1613010339563565,0.12897720865385978,0.3046875,0.07913678606464399,0.05562300925569046,0.9579425247204436,0.05562300925569046,0.0,0.006034768820323734,0.014688963482879434,4.413936772836709e-05,0.015282829555357754
155,0.010238028769583813,1.1122195607394518,0.25958337135808074,4.0627098291999264e-05,0.07508893220240201,1.1067362303798993,0.12326500794176681,0.2822420634920635,0.07860944581768635,0.059067247160651905,0.9476219124024117,0.059067247160651905,0.0,0.006463484898884512,0.0025680747918148355,5.183565027163966e-05,0.0031661177226433427
156,0.00866709793556952,1.1820417272867407,0.20725596214694428,3.439324577606952e-05,0.04327753340429939,1.177911469731375,0.09538530741468704,0.2726934523809524,0.06227386719310025,0.0518839944674378,0.9523970849623935,0.0518839944674378,0.0,0.005675657689085688,0.00902036970111278,4.6410587500206996e-05,0.009614812274345762
157,0.009898885684305726,1.1338921604907752,0.24456287379241176,3.92812923980386e-05,0.06418124568218055,1.1286651479131993,0.08419690091621525,0.27120535714285715,0.056452608196167965,0.04855288060240993,0.9451997510523529,0.04855288060240993,0.0,0.005660157112517959,0.00044940517266972655,3.7810822149842704e-05,0.001039432363650949
158,0.008752261435088926,1.124885097184439,0.26304497215157496,3.47311961709878e-05,0.07483490599921402,1.1204132211682718,0.10663600689310096,0.2724454365079365,0.06864865813882685,0.054295754785725854,0.947526745051021,0.054295754785725854,0.0,0.006217681349350608,0.002395576862691243,3.96793415390424e-05,0.002986995838603888
159,0.00553570013722722,1.1355265300152084,0.22252199826323227,2.1967064036615947e-05,0.053672868042941774,1.1342476476075634,0.12946518860609132,0.29910714285714285,0.08125484423944909,0.058708353169380265,0.9593388753701091,0.058708353169380265,0.0,0.0062897266410215915,0.001707848908648597,5.423283739869389e-05,0.002306516678782729
160,0.009372421503567818,1.104808049793474,0.2884789141454222,3.719214882368182e-05,0.09228159129064359,1.1000072277150705,0.11150617752444063,0.2755456349206349,0.07158670907510276,0.05596838156288596,0.9500545145392643,0.05596838156288596,0.0,0.006203448212893975,-0.0010145399718024858,4.710237041781445e-05,-0.00041962371258693097
161,0.009433176155681542,1.1499744302310972,0.2784813025553695,3.7433238713021984e-05,0.08005439350363863,1.1451642971917046,0.1010582267403826,0.27740575396825395,0.06618426687983414,0.054349241626942435,0.9498892296758812,0.054349241626942435,0.0,0.0060270935816594436,0.0007244686308375743,4.283359650057035e-05,0.0013169741494632626
162,0.0075116604942252205,1.1244805453037539,0.26507641722754116,2.9808176564385796e-05,0.07596869500780787,1.1214934139872508,0.1092769881873116,0.28100198412698413,0.07087844292951684,0.057480671351675394,0.954782959675121,0.057480671351675394,0.0,0.00611241173987573,0.001105124490035312,4.445056359491191e-05,0.0016984238113663774
163,0.009431919534640433,1.1139183641452775,0.2587026648970389,3.7428252121589016e-05,0.07433711685625467,1.1091916462763014,0.11152055297955345,0.2591765873015873,0.0728935328331996,0.058298519473856794,0.9487936676547597,0.058298519473856794,0.0,0.006403491723777856,0.0019278758071252138,3.466723574144107e-05,0.002516474545513436
164,0.00808988922950503,1.0872430057488516,0.2879387856600867,3.210273503771838e-05,0.09562288403995889,1.0835605935429635,0.12737936443615946,0.2751736111111111,0.08095913557958692,0.06273271701116734,0.9560088657268504,0.06273271701116734,0.0,0.006308416566614807,0.0004954906164694401,4.904750812811294e-05,0.0010910844168938252
165,0.008754718987487666,1.2211864040177067,0.19242113903919125,3.474094836304629e-05,0.03747475846434126,1.2163578010263818,0.06312122482306329,0.2342509920634921,0.04619394358795884,0.04782691760238625,0.944038563607585,0.04782691760238625,0.0,0.005724852842623692,0.0012710244907218203,2.8735159594186718e-05,0.0018557785541552416
166,0.012805506299663358,1.037296220858376,0.28172881418000795,5.0815501189140313e-05,0.10584364448623973,1.0303612761037424,0.1248191876473192,0.25930059523809523,0.07913983758009199,0.06020867101164795,0.9475216306667135,0.06020867101164795,0.0,0.006835537330513744,-0.009440812924579068,3.6901833571616955e-05,-0.008850964838669052
167,0.006106697472263976,1.1699603632352196,0.22490006285409328,2.4232926477238e-05,0.05148241804873504,1.1679030355771136,0.10327433237660223,0.2678571428571429,0.06692914390807687,0.05402837636926443,0.9540799627897107,0.05402837636926443,0.0,0.0057434946790775295,-0.0024910714725001762,4.466213984083288e-05,-0.0018985352751069982
168,0.010065962508403888,1.172614204326599,0.18892025052103617,3.99442956682694e-05,0.03644084286159634,1.167307054373698,0.09434946473814411,0.26004464285714285,0.06309872168565206,0.05391552289737567,0.9457906850753437,0.05391552289737567,0.0,0.00612139957402329,-0.004614717018726944,3.592212134992728e-05,-0.004026272924684283
169,0.010862800930474726,1.100240713207795,0.2559070233857694,4.310635289870923e-05,0.07544031991945414,1.0943576049555235,0.09655645962926514,0.25496031746031744,0.06456161972122515,0.05542697538887955,0.9472568171610344,0.05542697538887955,0.0,0.006233100136227833,0.00035624037537148896,3.475058918812706e-05,0.0009441104048954449
170,0.008784462913727592,1.1717634932584953,0.23157787089876303,3.4858979816379335e-05,0.05442561060296719,1.167248290542599,0.0853982008178992,0.2421875,0.058542810980274404,0.054192800368491265,0.9466882642972101,0.054192800368491265,0.0,0.005965546118340215,0.004715576424811161,3.6052254975554586e-05,0.005303729734210933
171,0.011418117896953888,1.1250053775256101,0.267467141439427,4.5309991654578924e-05,0.07716286514985474,1.1196329377829053,0.08558349275176785,0.23325892857142858,0.059309075053418335,0.05507973512625063,0.9433411902370246,0.05507973512625063,0.0,0.006308289276572315,0.0030196267966526172,2.7263930343525915e-05,0.003603628687894597
172,0.012995481713576892,1.0889379325562845,0.23459598748178193,5.1569371879273375e-05,0.06737006016742478,1.0822939004986232,0.12188094436155952,0.2881944444444444,0.07729025072351693,0.05883104064124172,0.9492247358272308,0.05883104064124172,0.0,0.0065103532646809265,0.004393358428069804,4.089415945409005e-05,0.004984277498855165
173,0.009989113203845422,1.1488656447998802,0.2122181691064723,3.963933811049771e-05,0.0476512735806353,1.1428320831938485,0.10362749384156458,0.2925347222222222,0.06702062738777499,0.054039193405977376,0.9507334420121698,0.054039193405977376,0.0,0.005931395195739877,-0.0024947484818764604,3.6970934202798676e-05,-0.0019064699807856962
174,0.011259204726028432,1.0746102662598518,0.26611478278717066,4.467938383344616e-05,0.08653966294528825,1.0695000618883863,0.13266640441884303,0.27802579365079366,0.08353594636685735,0.06030918135363956,0.9561603747612675,0.06030918135363956,0.0,0.006324160212566809,-0.0162967764397084,4.040382780623812e-05,-0.015706488725799096
175,0.013404465576212174,1.1408819536838515,0.2502495650528546,5.3192323715127676e-05,0.06611978820938118,1.133382308942441,0.07490249203361699,0.24330357142857142,0.052324576854655774,0.050164298438058,0.9471054241763914,0.050164298438058,0.0,0.005701097366568531,0.014302670026764643,3.5711181809089455e-05,0.014889888355829361
176,0.010206742143826879,1.1005281948935919,0.24031941574279334,4.050294501518603e-05,0.06764806159408476,1.0950600592892628,0.11357839448599114,0.28422619047619047,0.0719631483301241,0.054680681514499486,0.9478966997801591,0.054680681514499486,0.0,0.006201229738643311,-0.0017941283759242252,3.214192692943052e-05,-0.0012082945409272717
177,0.008764535786657635,1.0713117340551397,0.29183993256335455,3.477990391530808e-05,0.10173121603047844,1.066687245518096,0.11185103636256144,0.26785714285714285,0.07161972918192958,0.05605361103857374,0.9471905207476713,0.05605361103857374,0.0,0.00638156309077374,-0.002839903966886829,2.835785898450968e-05,-0.0022558818315102144
