iter,mean_reward,mean_terminal,std_terminal,mean_step_reward,mean_terminal_penalty,avg_turnover,outside_frac,center_dist,mean_halfwidth,mean_width_scale,center_resid_l2,actor_loss,critic_loss,loss
575,-0.13172062656779382,1.1084166266156965,0.2928929374810347,-0.0005227008990785469,0.09417378710671803,0.08205128389531266,0.38188244047619047,0.07978630378276741,0.05655823990450462,0.9850344302393717,0.0,-0.0034952868632439947,0.04427897836688714,0.0196918387155628
576,-0.04862068343318736,1.160248546440815,0.25900240023541504,-0.0001929392199729657,0.06866242138777415,0.08918049462475222,0.39967757936507936,0.08353566441203213,0.0557127939089018,0.9819775619198607,0.0,-0.00044492909700704665,0.04032976908796092,0.020767411787529815
577,-0.10491165589935737,1.1166371587015345,0.27905735637360884,-0.00041631609483871974,0.08482237145558053,0.09319599178534797,0.4224950396825397,0.08669852631634528,0.055732132529906095,0.981220706641432,0.0,0.001987886776819158,0.04476311387355794,0.025416707750176373
578,-0.10794913495465219,1.1154585951560354,0.26833760180898464,-0.0004283695831533817,0.07915231767758835,0.09107220039301042,0.4060019841269841,0.08559558565674544,0.05750374859690246,0.9819818589186365,0.0,0.004670025425687997,0.03880505406333365,0.02511960337375207
579,-0.06099303369027383,1.1480744947553232,0.27250605760512686,-0.0002420358479772771,0.07695580952640368,0.07793762602171428,0.38857886904761907,0.07508353655387519,0.05231878603764455,0.9791944999697342,0.0,-0.0008190488008476948,0.032578734884859656,0.016517189715750134
580,-0.1389212923596425,1.1012073944097422,0.30640968893245263,-0.0005512749696811211,0.10364687639099465,0.10052504779943999,0.4015376984126984,0.08983431778179045,0.05700064615084681,0.9819452762282179,0.0,-0.015237139579809118,0.053033721642962356,0.012326395893426873
581,-0.05538438283094026,1.1431998328925579,0.23282894028372061,-0.00021977929694817557,0.057435574417073684,0.08529302499334628,0.3901909722222222,0.08262247983907842,0.05678146565179999,0.98131605131601,0.0,0.0019594998906217204,0.026135908157473756,0.016073915590836454
582,-0.11018691825138059,1.1092428981366278,0.2673417659593569,-0.0004372496756007166,0.0797084713649061,0.10046381773684823,0.4158606150793651,0.09163622741800692,0.05836100260348062,0.9820260405064329,0.0,0.012085197170552259,0.037156734390856025,0.03170982731503946
583,-0.030375165416514256,1.1659125418622032,0.23848559524671975,-0.00012053637070045346,0.0580373339424783,0.08119471432494231,0.404451884920635,0.07880768535487515,0.05467269483038183,0.9787285619313144,0.0,0.005028922987212964,0.02866741275300893,0.020408688854015002
584,-0.11751800609304207,1.1114670771842927,0.2621626456487133,-0.0004663412940200082,0.07656733119582479,0.09255396376502627,0.37896825396825395,0.08817946017238859,0.0605693465951508,0.9857932999883151,0.0,0.00023864244050399858,0.03607113093342865,0.019320052891909523
585,-0.05800609204298197,1.1480942630397122,0.24065162879447827,-0.00023018290493246812,0.060607411970825927,0.08006370978344152,0.3899429563492064,0.07949100890444705,0.05744423079916877,0.980675304162409,0.0,0.0006215459407093284,0.02950029909789033,0.01641735494700476
586,-0.04042801796318859,1.1621345480078296,0.24134613851020448,-0.00016042864271106585,0.05968175102835817,0.0859438569892903,0.41530257936507936,0.08373871715480752,0.05763660766160032,0.9824309839618179,0.0,0.0004649889844913779,0.03171654583339627,0.017368712651704074
587,-0.0652430103280701,1.1437372546528541,0.25416672283483704,-0.0002589008346351988,0.06776621951059866,0.10184843716199465,0.43526785714285715,0.09464297574389269,0.06007786383126214,0.9797470947653882,0.0,-0.00019321976321595843,0.03740732611802912,0.019555722486352074
588,-0.1348858851776852,1.0994537477964084,0.26993051431354864,-0.0005352614491177986,0.08297203138976514,0.1003253771374237,0.39936755952380953,0.09345286106842926,0.0610961056117989,0.9855022080123264,0.0,-0.008968406309005075,0.04233283022325583,0.013243052699572365
589,-0.10606716891710785,1.118054240297654,0.2598057045164247,-0.0004209014639567772,0.07421411163247038,0.088453104189525,0.40073164682539686,0.08534093743188699,0.05868344043319927,0.9833995588518667,0.0,0.0015699815656423418,0.04235224034350273,0.023790945698835726
590,-0.08595555299553664,1.1309045612410644,0.25827586882552644,-0.00034109346426800256,0.07148060407487034,0.09239334002002872,0.39490327380952384,0.08643060801979649,0.05754275286458542,0.9837125454493413,0.0,-0.007511731226564958,0.03558828102803083,0.011327055043385425
591,-0.10875419417814583,1.1129149352206,0.25441109160681213,-0.0004315642626116897,0.07230881204020206,0.07583656281248354,0.38343253968253965,0.07756330780778802,0.05796189997215333,0.9849504940363341,0.0,-0.002027676562824011,0.03254839777826345,0.015290956995930832
592,-0.04897818068608091,1.1540814778492228,0.2352281089830724,-0.0001943578598654004,0.0574407739322636,0.07012606398774836,0.3880828373015873,0.0741845450651245,0.055858979041625914,0.9832915178854658,0.0,-0.0031911000012837926,0.02747949276988286,0.011592888752210425
593,-0.11136567329535557,1.1079400729117699,0.24896532961298015,-0.00044192727498156974,0.07045876552479008,0.09660271082934897,0.39849950396825395,0.09157659111545595,0.06016877943003039,0.9830234022625335,0.0,-0.001091115107747465,0.03753921361891539,0.01872255320745607
594,-0.08992608355737375,1.13209442900567,0.270309310791155,-0.00035684953792608623,0.07767829007245523,0.08582902089621583,0.40073164682539686,0.08258867358639513,0.05785410675569958,0.9835975600999686,0.0,-0.006936018044248609,0.043132636410016516,0.015674145328861445
595,-0.11050472204400141,1.11101397285524,0.26588806220812417,-0.00043851080176191036,0.07861497465179929,0.10206262962993909,0.42206101190476186,0.09338968208497994,0.05939861093417526,0.9820783932418032,0.0,-0.00972417503581634,0.03989147609712847,0.01126522494057738
596,-0.14322751947336915,1.0953149294745992,0.2760338972351795,-0.0005683631725133696,0.0871536764137498,0.09628737064847248,0.3845486111111111,0.0903849304849943,0.061069582672555967,0.9848926423901176,0.0,-0.005365401310976873,0.03777648954752286,0.01456629081348236
597,-0.0765513794250399,1.1349646452375473,0.23468325136201698,-0.00030377531517872974,0.059305825838925734,0.07594720008075853,0.3732018849206349,0.07735118604195398,0.05811663332160209,0.9845812234776374,0.0,0.008059323414392907,0.033379784003554895,0.025792447564014796
598,-0.05393184447486739,1.1485870834430914,0.23941884958469523,-0.00021401525585264833,0.05996467352534656,0.07933417470776835,0.40011160714285715,0.07863189387458136,0.0565920311667312,0.9815811987624626,0.0,0.01216267666001051,0.023403711694857658,0.02490758244764136
599,-0.1473627536687025,1.0834577182848453,0.26619081786095167,-0.0005847728320186607,0.08443965494085678,0.08739300757477023,0.39025297619047616,0.08387063058737802,0.05876855941555665,0.98521199397832,0.0,0.0016252779212106196,0.03379819080797486,0.019567219254996392
600,-0.13629636078806176,1.0949843472440222,0.2869909902845176,-0.0005408585745558005,0.09339211582825213,0.10345463950254012,0.4200768849206349,0.09254529432672742,0.05834277988815258,0.9821969506055961,0.0,0.0012301002693331864,0.0417805332379749,0.023163034559958978
601,-0.08288844787500027,1.1357163883749515,0.24926928683947794,-0.000328922412202382,0.06626756008502199,0.08097927043729608,0.3870287698412698,0.08103405269277444,0.05947868079030876,0.9838613103937313,0.0,0.0005629741371561627,0.03617480692834468,0.01969282737422292
602,-0.06610865000277154,1.138782403217129,0.24969380333389832,-0.00026233591270941086,0.06609458957921768,0.07724225291929909,0.4022197420634921,0.07773135446321475,0.05550761192430162,0.9808133139482005,0.0,-0.0029309047159508063,0.03192610476186532,0.014074406499555044
603,-0.08427866453218365,1.132985424263007,0.26372287200205946,-0.00033443914496898274,0.07404070657822379,0.09388761528167822,0.40978422619047616,0.08786848070962136,0.05810934009611218,0.9818741057164073,0.0,0.009529533755893958,0.036428038116711796,0.028785616194177962
604,0.008783145748466038,1.1959312590982725,0.23382374171143372,3.485375297010326e-05,0.054690096840460646,0.0749142803580436,0.3996155753968254,0.0741880290412091,0.05181248976914066,0.9789118544073243,0.0,0.022744500965957228,0.03158948005986892,0.039581105821572996
605,-0.03330777168996249,1.1580255170372666,0.2355703093449084,-0.0001321736971823909,0.057255227864844646,0.08004252104517787,0.41741071428571425,0.07913886298782465,0.054949304113002265,0.9772664981690844,0.0,0.000638197551831832,0.023804364952345697,0.013582061676831916
606,-0.04420885193898429,1.1567009437465035,0.23983615601699226,-0.00017543195213882653,0.0593961900054505,0.09066183123829112,0.41927083333333337,0.08634031660612711,0.05732566708621634,0.9804110111347145,0.0,-0.003292251326014056,0.031263910021320396,0.013381161869243607
607,-0.017142604598926386,1.1763739075032085,0.230937418993891,-6.802620872589836e-05,0.05389028373822692,0.06419349025008673,0.3776041666666667,0.06788203072878751,0.05324725116766619,0.9810403133058677,0.0,0.0011768313725391936,0.029271882213080688,0.016854021962424085
608,-0.03331900215994404,1.1630523769446794,0.24081788246471006,-0.0001322182625394605,0.05935837936422497,0.07579919786337261,0.3896329365079365,0.07488053466404354,0.05399023714418612,0.9811472013714636,0.0,0.0012285298996517061,0.025286944680980132,0.014913054510315705
609,-0.15795357141484734,1.077713947703666,0.26693521099858636,-0.0006267998865668546,0.08620828545708165,0.10458641311659406,0.41034226190476186,0.09627374418755213,0.06203400724583162,0.9851670199977298,0.0,-0.012094072815826874,0.033205768710031655,0.005549663607873345
610,-0.10918560262390668,1.1162647166763198,0.276551204717519,-0.0004332762008885185,0.08349216650400808,0.08903361588669344,0.4048859126984127,0.08465612006530557,0.05658818360512145,0.9811537649819548,0.0,0.0029171349347242074,0.04317696369195119,0.02554627929426329
611,-0.03730352708317547,1.1601042484849613,0.22786599341184055,-0.00014802986937768043,0.05351458194251467,0.07526418242021934,0.3919890873015873,0.0771482457842052,0.05617146912688512,0.981863406876881,0.0,-0.0004953476017720338,0.028899690210032882,0.014994950832094006
612,-0.043072770393106107,1.1555639560595654,0.24079034530174798,-0.00017092369203613534,0.05995455239161125,0.08068751510237762,0.3929191468253968,0.07920191698567623,0.05526431449679423,0.9814519372519772,0.0,-0.008597630392662117,0.027278523049228162,0.006081893910264468
613,-0.08992953259118254,1.1269192025508858,0.24746715393257224,-0.0003568632245681847,0.06658079523128584,0.07650837019299567,0.3823784722222222,0.07752665018180441,0.057335300835628177,0.9840455362538669,0.0,-0.012169602183556165,0.03177920141432624,0.004760036518571105
614,-0.016033153580335836,1.1743775008742632,0.20923907984544735,-6.362362531879303e-05,0.04443750499601787,0.09244983318584639,0.40662202380952384,0.08758184800921605,0.05783207182589153,0.9830038472379203,0.0,0.007484623310267097,0.021848599668971035,0.019448765372373986
615,-0.0649316933987111,1.1448247248009187,0.23458240571219088,-0.00025766544999488534,0.058073216063013265,0.0783355257980298,0.3818204365079365,0.08005244501633563,0.05916969512042107,0.9849958720342045,0.0,0.002349923182308816,0.028395721058566702,0.017587419224445185
616,-0.07123916934876022,1.1418987224016843,0.23590068148887203,-0.0002826951164633342,0.059024889985470785,0.0655439711808338,0.353484623015873,0.07153789729086374,0.05756844274493035,0.986754600079473,0.0,0.014547045796001227,0.027831891097994985,0.029502412705737516
617,-0.04629080696309508,1.1555940823285578,0.240829221913456,-0.0001836936784249805,0.05997059965168354,0.08565602813276518,0.394469246031746,0.08238035846865369,0.056703978993098654,0.9819089815687736,0.0,0.00860357810304875,0.02962200813615272,0.024453832816716318
618,-0.0940899221098162,1.1210515619510657,0.2594451197966534,-0.0003733727067849849,0.07354462605666626,0.09558999017521577,0.4266493055555556,0.08906880250358862,0.05789057702757429,0.9826197393640291,0.0,0.001582576792047324,0.03345436016833362,0.019348808366317978
619,-0.05417529894325647,1.1508403732901105,0.2514734320115577,-0.00021498134501292258,0.06565555590592723,0.07973331393142273,0.3897569444444444,0.07870557707796688,0.055826594016401554,0.9801268071505764,0.0,0.0007838749437908883,0.029464930095265497,0.016555209269726014
620,-0.02123198129584078,1.1700084853967314,0.23317134981559498,-8.42538940311142e-05,0.055268369323024646,0.07608598591926942,0.40687003968253965,0.07584452555140325,0.053988500464240884,0.9799827035533564,0.0,-0.00604708584942275,0.028746092875809606,0.009364618263311704
621,-0.09776639050612629,1.1184415085060386,0.261871317136973,-0.0003879618670878028,0.07522837427382363,0.08062106836139082,0.39019097222222227,0.07915554810059969,0.055634913647325875,0.9837250792548351,0.0,0.010947136494062808,0.030807243929194907,0.02738919971312427
622,-0.1526947507392865,1.0842220125378788,0.2576848351159757,-0.0006059315505527242,0.07980601662952666,0.08896533786603114,0.37841021825396826,0.08656587236842274,0.06144632816159005,0.98712328509429,0.0,-0.009875881111034008,0.03594891513086872,0.009136810885136668
623,-0.08883002482244198,1.1276132833083414,0.2569744192162655,-0.000352500098501754,0.07127568888493542,0.09467853343040966,0.3953993055555556,0.0881356036739295,0.05822873390669731,0.9836372431441269,0.0,0.010167645829430477,0.028816711579237833,0.02561404691977416
624,-0.07730495551606442,1.1298699365123799,0.24223094410817483,-0.00030676569649231914,0.06359405608831534,0.09617120365257342,0.4143725198412699,0.08998012368982464,0.05845598820911185,0.9803691205810225,0.0,0.011854903109475842,0.029857384900186953,0.0278214580157726
625,-0.061171050227001075,1.1443165993074493,0.23260534959080198,-0.00024274226280555984,0.05720588977094635,0.08336948018787751,0.40085565476190477,0.08188564248638253,0.05786007362175244,0.9816597295339894,0.0,0.00762364777979415,0.0335154854338761,0.02541904197199696
626,-0.0889914887051299,1.1282436619388205,0.2473741883899076,-0.00035314082819496004,0.06634296113351577,0.054888545773013005,0.3415798611111111,0.063771727017717,0.05529703926717605,0.9870168691222139,0.0,0.005177105715385991,0.02622789492050663,0.01932846559259612
627,-0.10701964116258764,1.1198188724950682,0.2597159021920244,-0.000424681115724554,0.0738813630593793,0.07747659232920937,0.3783482142857143,0.07934821136973459,0.05872548877924999,0.9866142566458618,0.0,-0.012136264248377198,0.03974380734107113,0.008772872044182853
628,-0.09786585438937709,1.1272881105367705,0.2659313307256285,-0.00038835656503721067,0.07600649153081651,0.08542604182687177,0.37475198412698413,0.08301942333227337,0.05858404945832067,0.9851993700243445,0.0,-0.0011871983237277013,0.036354912750764065,0.018027301369419543
629,-0.16753790953968134,1.074305040767122,0.26687321259577595,-0.0006648329743638149,0.0870205343777451,0.09165626888496979,0.39124503968253965,0.08815385639924869,0.06109492158833678,0.9878104594868025,0.0,0.010493727241006914,0.038569297935494004,0.030815201730600164
630,-0.17875431677497722,1.0754313188530529,0.29552701836601614,-0.0007093425268848302,0.1028535749069974,0.10557578968018777,0.40631200396825395,0.09605740376629227,0.061435175383097285,0.9880208041626384,0.0,0.006046132814718482,0.04641476889271499,0.030290154329748797
631,-0.07362868755978672,1.1391561912969521,0.27628509636294113,-0.00029217733158645525,0.08003542352977275,0.07502499475325075,0.3999875992063492,0.07379351788065752,0.053208714655482645,0.980622534636451,0.0,0.0012670211114743802,0.03464240987101591,0.01962469547674564
632,-0.1444883028859485,1.088950695467279,0.2798360330496033,-0.0005733662812934465,0.09064015343013966,0.09186617743657943,0.4107142857142857,0.08690345892654489,0.057948244892001705,0.9833399354591859,0.0,-0.0009734851141464411,0.0392696547878501,0.019697594082768177
633,-0.08920529596589455,1.1276845565456024,0.2571270770880208,-0.00035398926970593074,0.07134385713383515,0.09936903673466549,0.4014756944444444,0.091144718115246,0.0594173898121239,0.9821202407926823,0.0,0.004063774489307129,0.034163087797206546,0.022181378542985977
634,-0.131724509530282,1.100740407533698,0.27613341617527953,-0.0005227163076598491,0.08610213022520649,0.09013178200466361,0.3999875992063492,0.08621770155510852,0.0587174806755305,0.9834683270330757,0.0,-0.009020019060006747,0.036670303998363164,0.010350984215841063
635,-0.10387584534233653,1.1173459139321453,0.2608763909682675,-0.0004122057354854623,0.07488818930834071,0.08945258765898619,0.40705605158730157,0.0857104757219396,0.05818045796449798,0.9833197021415554,0.0,0.025524321398067207,0.033737216944452614,0.04342858136865693
636,-0.05512762513014509,1.1536982319999074,0.2643919311636367,-0.00021876041718311545,0.07204694698437158,0.08666419648263908,0.4036458333333333,0.08196791492206962,0.05498991999037864,0.9796592698837097,0.0,0.0027734805245012584,0.03642272789093447,0.022020314673178422
637,-0.14630232376195995,1.0894481506056868,0.2793456122010387,-0.0005805647768331744,0.09025568246047597,0.10069889479843114,0.42206101190476186,0.09295780264340467,0.05944432095508242,0.9833308649697264,0.0,0.014307719641047725,0.04410667735877159,0.037396312847932704
638,-0.07518217420781916,1.1398510490270817,0.2561053926914364,-0.00029834196114213955,0.06920786846877736,0.076263158891794,0.37568204365079366,0.07624617847001397,0.05656320003816853,0.9841563826307511,0.0,0.0018736574752340638,0.038995716081319694,0.022406562945142868
639,-0.147619524572901,1.0939316483892005,0.2782053191270922,-0.0005857917641781785,0.08864869480403942,0.09320464449619582,0.3829365079365079,0.08854088334433674,0.060263740955951065,0.9854018089273934,0.0,-0.005645137407464608,0.0401223284802862,0.015450866332268734
640,-0.10627472265724043,1.1130415903540727,0.27650501108468156,-0.00042172508990968426,0.08401678616308873,0.11486232699009916,0.4528769841269841,0.10015526173770473,0.057686358725134466,0.9781709015309764,0.0,-0.002063698051907886,0.04041723496863254,0.019179594573411993
641,-0.08458620232560075,1.1304168015739884,0.2666393241101184,-0.00033565953303809823,0.07593835066509447,0.093439038482074,0.42410714285714285,0.08768565220262571,0.05701079055103807,0.9812453019204537,0.0,0.002473589114070692,0.03164550539503131,0.019330799431938425
642,-0.13923235185438526,1.0904777302742985,0.265353017331253,-0.0005525093327554971,0.08240735137266958,0.1048442882465453,0.41877480158730157,0.09635605813697715,0.06105404509577364,0.983425759481131,0.0,0.002008372267964056,0.03417805140005649,0.020131657988451852
643,-0.1436430740205184,1.091957404031011,0.27063485027492096,-0.0005700121984941207,0.08491642472704708,0.09156857436340904,0.3890749007936508,0.08766197982482837,0.06031837113532447,0.9858970154685502,0.0,0.01766677292169844,0.03718730139232396,0.0372944631666581
644,-0.1255985511022441,1.0943866766636763,0.2550457441436819,-0.000498406948818429,0.07620250567194727,0.09263570582050643,0.4064360119047619,0.08786965681293316,0.05887464887868516,0.9827461481677534,0.0,0.0005123267987508151,0.03390959899275024,0.018500983335388386
645,-0.0754894076355778,1.1351080492683272,0.2457680792338333,-0.0002995611414110229,0.0646129140400496,0.08121446328435351,0.38541666666666663,0.0795366566158777,0.0565692337748034,0.9835885025374971,0.0,0.011342049295588843,0.031018310016140464,0.02788484679406323
646,-0.1655099862564956,1.0694157055884053,0.2606814153521106,-0.0006567856597479984,0.08500705825695364,0.10187315104403544,0.41970486111111116,0.09400773966283531,0.060553848318423725,0.9858761996275722,0.0,-0.016904374243271778,0.03692111998948513,0.002589625017411598
647,-0.09972852294716777,1.1214661220841227,0.27282850698239053,-0.00039574810693320553,0.08060296420274626,0.08762375102574693,0.40687003968253965,0.08305123706228984,0.05616980218391418,0.981700801330196,0.0,-0.0018733774682583655,0.038692726251672846,0.01850623921223571
648,-0.05214104615119136,1.1529669257976858,0.26480588707957636,-0.00020690891329837844,0.07233426790092175,0.10560318067711878,0.4435763888888889,0.0938540457960079,0.056687807307963335,0.9771013999341047,0.0,0.01866307897964435,0.03455514045486628,0.03697373894925465
649,-0.0743271274376664,1.1358031798833603,0.2551321967221913,-0.0002949489184034381,0.0692136695173791,0.09113869786633125,0.40798611111111116,0.08625450926010236,0.05721812937722651,0.9798291872500332,0.0,-0.008303827856600299,0.03729467722926565,0.011376390231928133
650,-0.08990305268453429,1.1247909000444438,0.25049961280443467,-0.00035675814557354865,0.06840646473129652,0.1037486129978996,0.4174107142857143,0.09467008309226846,0.060213380865466425,0.9821876905497577,0.0,0.021618184982611092,0.03336668809051093,0.03933418939189104
651,-0.17296969558235306,1.074587587905056,0.2978138965753617,-0.0006863876808823535,0.10442139010087229,0.10367778912722483,0.412140376984127,0.09351404659949286,0.059332908232274786,0.9851487963672299,0.0,-0.006274643258634193,0.04128254873560978,0.015399089701604116
652,-0.06232882954157441,1.1462602374064166,0.23928256325667885,-0.00024733662516497775,0.06014410716230121,0.07548159636616887,0.38330853174603174,0.07690491874445016,0.05739191788346702,0.9835225686543219,0.0,-0.005955969756140239,0.028416619872269816,0.009284577947631628
653,-0.06589604814949271,1.1419038610665297,0.24057283853233946,-0.000261492254561479,0.06125045199848416,0.07509051906467007,0.3900049603174603,0.07616588846269173,0.05632123055778209,0.9823386844222296,0.0,0.0003230527687069478,0.027967118707693132,0.01533865490997738
654,-0.1487774994989873,1.0932559667010282,0.2748270508399516,-0.0005903869027737591,0.08692419651831736,0.07956593727564515,0.36836557539682535,0.08096188110337088,0.0597987699368931,0.9866953403522183,0.0,0.01071639025576826,0.04073183775906644,0.03211414415212178
655,-0.028105498456728512,1.1690880519753786,0.23760517936815118,-0.00011152975578066872,0.05741176979324819,0.0841578183507286,0.39304315476190477,0.08140805308047855,0.056122079683398725,0.9815247685725715,0.0,-0.006743021285447209,0.026635856384030123,0.00760657029980818
656,-0.0934809181303641,1.1267238994335949,0.2771087292608624,-0.00037095602432684157,0.0821586347467878,0.09064965617061127,0.39924355158730157,0.08436619579695834,0.05621599645018316,0.9808091443956615,0.0,-0.005375163443299881,0.038399463671251875,0.014856034109691489
657,-0.104386980752645,1.1138751078983824,0.2525717922112223,-0.0004142340506057341,0.07121000726030412,0.0974311259413583,0.41629464285714285,0.09039455379536879,0.058834209152018424,0.9834547993309448,0.0,-0.008966966300597777,0.03826201028234157,0.011195288029543369
658,-0.09803751756424944,1.1185322058720986,0.2434461816605217,-0.000389037768112101,0.06590304484515383,0.08795687782104769,0.39112103174603174,0.0858907546275713,0.059549602139408006,0.9854818817488058,0.0,0.010132508099263735,0.03534939978356452,0.028838241953452165
659,-0.1434200681654377,1.097170403611917,0.2863784771965242,-0.0005691272546247529,0.09258655809473615,0.08032059464991168,0.37872023809523814,0.0792601719267693,0.05747109347456004,0.9856828150309156,0.0,0.013172809323774761,0.04135205250095994,0.034879672380826086
660,-0.06490253807680979,1.1489684465720376,0.27182360345943185,-0.0002575497542730547,0.07649229084294144,0.09108610780102486,0.41052827380952384,0.08522780467105834,0.055719657927381885,0.9805677747775948,0.0,0.008088439689100791,0.03927001672275892,0.028754115658386148
661,-0.12676291221434566,1.1084829126987024,0.2825126531833097,-0.0005030274294220065,0.08818877647678633,0.0734701080887066,0.3618551587301587,0.07479470283185023,0.056572798573910794,0.9854736634018607,0.0,-0.002314599688963162,0.04136035305956885,0.019396010408230267
662,-0.07190659142410885,1.1416724273691656,0.2631303108905498,-0.00028534361676233675,0.07263966623836265,0.09091375618662054,0.4020337301587301,0.08611571028265222,0.05764899456975408,0.9812990564081161,0.0,0.005354864000372947,0.037851750794112,0.025311012183285745
663,-0.0920811853493918,1.1239967899779553,0.25780365870642863,-0.0003654015291642532,0.0722392143760758,0.08640418794934608,0.3839285714285714,0.08142184451084514,0.05668882831699133,0.9826202035737163,0.0,-0.0025713348595143093,0.030487752355869126,0.013702597230687358
664,-0.09729262162025844,1.118704411394197,0.2515359644896454,-0.00038608183182642245,0.0698793141585001,0.08567046856862967,0.39763144841269843,0.08388275045225374,0.057826236574581094,0.9821926963723491,0.0,0.013025325989301085,0.02867077709619989,0.02839056513574912
665,-0.18527709729516134,1.0642976488853113,0.2927276361163869,-0.0007352265765681004,0.10410459704434208,0.09298365846251104,0.3879588293650793,0.08635120312661218,0.05814684721781449,0.9862173780787192,0.0,0.005316421464007549,0.04514500774708684,0.028918569606084518
666,-0.0636363140411293,1.152661874589094,0.2912304206602438,-0.00025252505571876703,0.08705605603536122,0.08597423600154841,0.40625,0.08044885346239175,0.05360790723543949,0.9778085001690618,0.0,-0.004578394134367318,0.03858752478928864,0.01574485261895631
667,-0.0923420404155488,1.121445236517254,0.24471463681637073,-0.0003664366683156698,0.06605610433799837,0.08635902467530429,0.38330853174603174,0.08413821493655513,0.05900542195009431,0.9832310408710744,0.0,0.0025637273588825344,0.024629024634164512,0.01590749582823721
668,-0.12300452789809274,1.099915112623557,0.2676527583774764,-0.0004881132059448125,0.08165498374822706,0.09803265352123024,0.41834077380952384,0.08993815989724864,0.05801034866567012,0.9823044347890566,0.0,0.0039029674350679992,0.03530387810945298,0.02258396405051933
669,-0.15268520734310054,1.0820501279153496,0.26645722183482873,-0.0006058936799329387,0.08491162339272051,0.09781148307173866,0.4099082341269841,0.09162957340516967,0.060163495532492506,0.98655947056697,0.0,0.009600626204665019,0.035106691552187735,0.028182814821172887
670,-0.15148836644625838,1.0878230347401932,0.27655531354418883,-0.0006011443112946761,0.08906651298442447,0.09950730737283009,0.39620535714285715,0.09302932895179167,0.06107693352864267,0.9867423013362107,0.0,-0.013608943622111475,0.0397582602359765,0.007298832543739829
671,-0.06314111317667592,1.1437777086713172,0.25255725093769693,-0.00025055997292331713,0.0669461110434541,0.08487185251498347,0.4059399801587302,0.08221960820613854,0.05581885457931876,0.9817267757103585,0.0,-0.0008239981096936585,0.03553797805683449,0.017973444212303374
672,-0.005261771168784922,1.1792956719674326,0.23655112822424848,-2.088004432057508e-05,0.056385105463445,0.0845878397800071,0.4211929563492064,0.08058111449441432,0.05328289910967228,0.9764970306312395,0.0,0.0007164767925956674,0.029515808653657105,0.016502666759616813
673,-0.04302180074120699,1.1563580456545308,0.2332141068133127,-0.0001707214315127262,0.05629343979582324,0.0857134733833054,0.4118923611111111,0.08317092408361051,0.056945265608530034,0.9823223206400842,0.0,-0.0009872323466090654,0.03166756958877692,0.015874609328001183
674,-0.052847438001430096,1.1559976856431762,0.2799897744334724,-0.00020971205556123053,0.08033047745606348,0.08895681325864754,0.40885416666666663,0.08175768693657226,0.052770186908909195,0.9776974496411481,0.0,0.0044383572248597215,0.037497319673899195,0.024214893851959917
675,-0.08435417573506582,1.1262579473332983,0.25036025461751105,-0.0003347387925994675,0.06811814742364354,0.08017206193583942,0.39211309523809523,0.07999759476591162,0.057474065917902,0.9802762371953672,0.0,-0.003651663176752312,0.028209604373964987,0.011480812016348898
676,-0.14267719313656785,1.0897924035931377,0.27017380943335995,-0.0005661793378435231,0.08513960160951134,0.09764640349095383,0.4029017857142857,0.09079213405830842,0.05997036241144339,0.9850683333331729,0.0,0.006166390147522104,0.0371458730335369,0.025766780355434914
677,-0.1875294894606284,1.067634340136578,0.2921848158221648,-0.0007441646407167793,0.10289263450811152,0.09324672662354819,0.3903149801587301,0.08899793533846348,0.06138074327071785,0.9880226675910495,0.0,-0.01823546203234241,0.04788076495588045,0.006732159982332186
678,-0.12361283790714536,1.101404118985522,0.26049667536159016,-0.0004905271345521642,0.07757966562746281,0.09413639105610103,0.4095982142857143,0.0894776302071331,0.06029013868431811,0.9824785872882845,0.0,0.007216911009660754,0.03526122018903717,0.02587459482842979
679,-0.12138717017740822,1.1062573191977665,0.25579138585585043,-0.00048169511975161984,0.07421692328204602,0.09516581488401919,0.4025297619047619,0.09036227329235258,0.06107992704253727,0.9865969895642897,0.0,-0.00034057447463424744,0.03562959940759637,0.018501061436267556
680,-0.08829392109414454,1.1276093050598148,0.25553942870664453,-0.0003503727027545418,0.0705408123376412,0.08259140374456468,0.3928571428571429,0.08160896179883335,0.05830366191967015,0.9846683436014713,0.0,0.00770222097093796,0.02623443002240141,0.02184607752215953
681,-0.09145004910055131,1.1339689578284868,0.2713488998729537,-0.00036289702024028297,0.07799032399251837,0.07303693583433628,0.3740079365079365,0.0748501803126268,0.05591434373367742,0.9851616797218301,0.0,-0.01285673095717868,0.04042617338404149,0.008382787105475742
682,-0.06306728846264015,1.14655068235359,0.26728248715682834,-0.0002502670177088895,0.0742967574976069,0.08562736240832852,0.40556795634920634,0.08127309836820107,0.054867455056173284,0.9789733040771419,0.0,-0.009873325004822884,0.03373458461522051,0.008020239990841874
683,-0.04136180594529265,1.1530799700564938,0.2082095767301807,-0.00016413415057655816,0.04555271705206051,0.07759582664844308,0.3859126984126984,0.07915803924569173,0.05784022458899302,0.9842512794351024,0.0,0.0019090121085496813,0.022257161838195802,0.01406363081750675
684,-0.15400286512953176,1.0836579908314552,0.2766226082977283,-0.0006111224806727451,0.09005553051881215,0.10463036101452097,0.41412450396825395,0.09478006425465538,0.060293258438063296,0.983434651853186,0.0,-4.475371482446332e-05,0.04209587270596394,0.02202903809217917
